,Age,Location,Device,Variant,Time Spent,CTR
838,30,Location3,Device1,Variant A,25.64695334625779,0.0990596872805169
839,44,Location1,Device1,Variant B,28.115490100325808,0.06354241702822669
840,37,Location3,Device3,Variant B,22.88308186678533,0.11143104127435999
841,30,Location1,Device2,Control,24.99935915217669,0.08435160861635903
842,56,Location1,Device2,Control,20.601765327857503,0.10172154322594898
843,25,Location2,Device1,Variant B,26.632279619627475,0.1066984618641032
844,34,Location3,Device1,Control,21.647032456159476,0.10484696530096418
845,47,Location1,Device2,Variant A,30.814915559875754,0.10643190710449983
846,18,Location2,Device2,Variant B,21.779028503657415,0.11382224897184376
847,41,Location1,Device2,Variant B,23.264845828431827,0.139018069400194
848,33,Location2,Device2,Variant A,17.24719553306324,0.11867973051799818
849,28,Location1,Device1,Variant B,23.720864209653723,0.08913154711866887
850,21,Location2,Device2,Variant B,31.692540075008207,0.05764848107348113
851,21,Location3,Device1,Variant A,27.044214619247438,0.11358168114763373
852,34,Location1,Device1,Control,20.22224448766903,0.1235206988434916
853,27,Location3,Device2,Variant B,26.236933366952766,0.08675798548508636
854,38,Location3,Device3,Variant A,29.133267272125906,0.1477669440931033
855,55,Location2,Device1,Variant A,26.806527089707618,0.12335298987030784
856,35,Location3,Device2,Control,15.398408021579398,0.11746616061020207
857,27,Location2,Device1,Control,21.40306619999801,0.08014984711003093
858,62,Location2,Device3,Variant B,26.29643098412876,0.09336028311083776
859,33,Location2,Device2,Variant A,24.473337606146867,0.13252326637931788
860,56,Location2,Device1,Variant B,25.915605354124235,0.10245578930546921
861,32,Location2,Device3,Variant A,22.254049141642852,0.10520650350150532
862,51,Location1,Device3,Variant A,25.162679986250204,0.10470459137600649
863,22,Location1,Device1,Variant B,16.11462674150585,0.11974287875600101
864,34,Location3,Device2,Variant B,20.065462560245706,0.0948525989984329
865,54,Location1,Device2,Variant A,25.057597373658684,0.08598414116935171
866,25,Location2,Device1,Variant A,29.012349297675062,0.11685761494156381
867,41,Location2,Device3,Variant B,16.21659963206329,0.07756470930391268
868,45,Location1,Device3,Control,14.706664035600614,0.06944699599860779
869,64,Location3,Device3,Variant A,24.266772370368546,0.10644142237066938
870,25,Location3,Device3,Control,16.055244415167195,0.10324803220547904
871,40,Location1,Device1,Variant B,21.740261489119202,0.1489228051505036
872,52,Location2,Device3,Control,21.535922689397662,0.11410192499358368
873,48,Location2,Device1,Control,20.290904460213678,0.11028996674135773
874,34,Location3,Device2,Variant A,23.157343179490063,0.12761472601054447
875,45,Location1,Device2,Variant A,24.22592833747651,0.16102550817144387
876,29,Location2,Device3,Control,22.17909900942652,0.12136612462333207
877,41,Location3,Device3,Variant A,21.337159690362085,0.08067368906792749
878,32,Location3,Device3,Control,22.46462924779259,0.09936454511578753
879,57,Location1,Device2,Control,26.231276344769263,0.09203009409889998
880,48,Location3,Device1,Variant B,20.39207575286933,0.14424099209336733
881,44,Location2,Device1,Control,23.14400630238223,0.11204618829488126
882,52,Location3,Device1,Variant B,21.32808334626757,0.10392441160775495
883,35,Location3,Device3,Variant A,22.858229741097816,0.09817400429466061
884,53,Location3,Device1,Control,30.36499488402969,0.1032076047478901
885,25,Location1,Device3,Variant B,22.369751354841277,0.10275599890466375
886,63,Location2,Device2,Variant B,18.686032916799274,0.0731131046962941
887,55,Location3,Device1,Variant B,16.562319561678827,0.10790035757230462
888,22,Location1,Device3,Control,16.525161081924598,0.09833323313288868
889,31,Location3,Device1,Variant A,20.663571754287894,0.10885856032274258
890,55,Location2,Device2,Control,22.482340768109182,0.012975345464154228
891,37,Location3,Device1,Variant A,24.71730925548413,0.1356983431212459
892,61,Location1,Device1,Variant B,30.889349386988695,0.08868405914518458
893,26,Location3,Device2,Control,17.47095826940636,0.06491032379729636
894,50,Location3,Device3,Variant B,32.04058468921265,0.09111480171899189
895,35,Location3,Device3,Variant A,21.86704238625555,0.1045125419764339
896,23,Location1,Device3,Variant B,17.237908743358588,0.1164228123354644
897,54,Location3,Device1,Variant B,16.021078433666446,0.09194574847308304
898,19,Location3,Device1,Variant A,21.572654565805536,0.14204098500159587
899,47,Location1,Device3,Variant A,31.554950677331366,0.11734499450563202
900,23,Location1,Device3,Variant B,18.783821719976554,0.114706605060829
901,34,Location2,Device1,Variant A,31.532390373427262,0.0929789910225213
902,56,Location1,Device3,Control,16.21520929502396,0.10746341392897768
903,58,Location3,Device3,Control,23.39185267004634,0.0770128891573724
904,40,Location3,Device1,Variant A,21.52950324461824,0.12352081686585961
905,48,Location1,Device2,Control,22.753902643044277,0.09615006099496326
906,37,Location2,Device1,Variant B,27.11494347061651,0.1397053199408564
907,22,Location1,Device3,Variant A,18.756744412557133,0.14872086017041086
908,38,Location2,Device3,Control,12.735940397733017,0.09940447583914502
909,60,Location1,Device2,Variant A,23.30254740472268,0.12669609805577423
910,28,Location2,Device2,Control,22.150683595179043,0.08422029419053897
911,21,Location2,Device1,Variant A,29.018028149519758,0.0987286090404273
912,40,Location3,Device2,Variant B,27.134981006093366,0.10259598791178295
913,55,Location2,Device3,Variant B,30.053560886623956,0.14126342880674292
914,47,Location3,Device3,Variant A,17.05254317935633,0.1487661425561509
915,59,Location1,Device3,Control,30.64200461980912,0.07379921518752483
916,58,Location1,Device3,Control,25.168168009791852,0.03641085156079592
917,35,Location1,Device2,Variant A,32.19771129415917,0.11463490485752681
918,58,Location1,Device3,Control,21.18807231668926,0.13502887961865653
919,60,Location1,Device3,Control,27.154663194618486,0.09305528252557821
920,48,Location3,Device3,Variant A,26.166855809488226,0.11855528135354879
921,47,Location1,Device1,Control,13.541847898242533,0.12400368281659935
922,51,Location2,Device1,Variant B,27.65207749058977,0.10378901523278128
923,48,Location3,Device3,Control,11.128348521870864,0.08173068814359083
924,64,Location2,Device2,Variant A,31.74518664494341,0.07946558629940581
925,55,Location3,Device2,Variant A,16.916816864601333,0.12570396839406106
926,42,Location2,Device1,Variant A,35.81099647584768,0.12370921252959145
927,34,Location3,Device1,Variant B,15.206681552601431,0.12377308575730793
928,53,Location1,Device2,Control,18.10811646537276,0.10514123548828368
929,57,Location3,Device1,Variant A,27.243711168949407,0.0927079427147039
930,47,Location3,Device1,Variant A,24.439390910098446,0.14730870527603887
931,19,Location2,Device3,Variant A,33.13025849251282,0.15367638435833206
932,41,Location3,Device2,Control,20.399136626341274,0.11782798487122853
933,26,Location3,Device3,Control,25.139821121821264,0.10659605850031408
934,18,Location1,Device1,Control,21.84341195552577,0.09812237198088371
935,41,Location2,Device1,Control,26.131151266419362,0.11035351880698857
936,55,Location3,Device1,Control,24.48946943187337,0.11852188370298726
937,44,Location2,Device1,Control,25.70057233397495,0.11521559185304668
938,43,Location3,Device2,Variant A,37.228968377026646,0.14532633184111501
939,43,Location3,Device2,Variant B,10.047286324844066,0.12725430127091805
940,24,Location2,Device2,Variant A,29.60274338887301,0.09713794820756247
941,42,Location1,Device2,Variant B,24.04630144752822,0.11695368344063253
942,33,Location3,Device3,Variant A,29.469800819829956,0.11575247485158137
943,55,Location3,Device3,Variant A,25.690251869972897,0.11486199838407739
944,59,Location3,Device3,Variant B,13.737251179659994,0.1270372387611848
945,35,Location2,Device1,Variant A,17.996932611139496,0.123087732882439
946,34,Location1,Device2,Variant B,29.072968366770354,0.09498666529285368
947,61,Location3,Device2,Variant B,28.64312998683074,0.12647806661469715
948,64,Location3,Device2,Variant B,20.537993766134573,0.12354375861298286
949,23,Location3,Device3,Variant A,14.816448570106191,0.10239707163966073
950,37,Location2,Device1,Control,22.6123510889159,0.11104201351069404
951,40,Location2,Device1,Variant A,23.215708553244458,0.14152642835291437
952,63,Location2,Device1,Variant A,18.12579886538108,0.14957339331150513
953,29,Location2,Device3,Variant B,28.002956430346448,0.10960416514111605
954,29,Location1,Device2,Variant B,23.398637867910683,0.09562182478599195
955,51,Location2,Device3,Control,21.74376895907769,0.08257231551791487
956,25,Location2,Device2,Variant B,21.542557794723827,0.10688592447690265
957,44,Location3,Device1,Control,21.959715915423825,0.11371260093458156
958,25,Location2,Device2,Variant A,20.045086238415728,0.11509774836367112
959,50,Location1,Device1,Variant B,20.150440766153615,0.0979373123105812
960,54,Location1,Device1,Variant A,27.99977780713538,0.13443951295965842
961,36,Location3,Device1,Control,16.47830922072221,0.08538217777565651
962,41,Location1,Device2,Control,18.455807343094822,0.11291585952518403
963,39,Location2,Device3,Control,17.618016735654585,0.10201195894960298
964,20,Location2,Device1,Variant A,28.867854533407062,0.14495099102199654
965,26,Location1,Device2,Control,19.08371254191395,0.0979031836766495
966,28,Location1,Device1,Control,18.645058985813037,0.09572480503650786
967,23,Location2,Device2,Variant A,17.361916585257674,0.08814419976090541
968,56,Location3,Device3,Variant A,24.711967480397384,0.06681052491332584
969,56,Location2,Device1,Control,9.896912215892124,0.06811944295143552
970,54,Location3,Device1,Variant B,25.474311820506333,0.10816365597130415
971,19,Location3,Device1,Control,17.70894090091955,0.06456960558819132
972,54,Location1,Device3,Variant B,22.108371387759945,0.13404089842805353
973,23,Location3,Device2,Variant A,24.17971257748363,0.1161396853116549
974,23,Location2,Device1,Variant A,25.004147013638754,0.12031784278333826
975,56,Location2,Device1,Variant A,17.58213688073486,0.14152709492122278
976,53,Location1,Device3,Variant A,17.25980272912392,0.11240797753311406
977,42,Location3,Device2,Variant A,33.51712165436673,0.15077096786087485
978,33,Location2,Device3,Variant A,34.991726481784724,0.14478029966844688
979,38,Location3,Device3,Variant A,22.67324572709661,0.1680721404362015
980,27,Location2,Device1,Variant B,19.525979462330774,0.06784645531006579
981,22,Location2,Device2,Control,19.40490430028115,0.08994997816048811
982,42,Location2,Device1,Control,15.411739730445143,0.09701383054670233
983,48,Location2,Device1,Variant A,28.17175889979285,0.14439646555963506
984,20,Location1,Device3,Variant A,31.648128773710695,0.12115874590337598
985,37,Location1,Device3,Variant A,24.543317473921856,0.13741354429409033
986,21,Location3,Device1,Control,22.134507282522904,0.10650310732603176
987,31,Location3,Device3,Variant B,21.040676013173883,0.12389025111623969
988,29,Location1,Device3,Variant B,23.944344000303452,0.09379387086353726
989,31,Location2,Device2,Variant B,32.95276305039754,0.09847634550098033
990,54,Location3,Device1,Control,19.35740246421015,0.10089555276662582
991,35,Location3,Device1,Variant B,22.409808295227766,0.10095063317926624
992,44,Location1,Device2,Variant A,20.161483023326475,0.09847022630141203
993,24,Location3,Device3,Variant A,27.390527035740504,0.09571843252349141
994,52,Location1,Device2,Control,15.01234962620521,0.07191397672069605
995,39,Location2,Device2,Variant B,17.252029867340884,0.09221096730323601
996,38,Location3,Device2,Control,30.075897524736977,0.07815119024906597
997,60,Location2,Device3,Control,31.929222814287442,0.12521320771400826
998,35,Location2,Device2,Variant B,14.68029887887405,0.09542296778208222
999,55,Location1,Device1,Variant B,25.803168894522756,0.16668755954447367
