Transaction ID,Customer ID,Transaction Amount,Transaction Date and Time,Merchant Category,Location,Previous Transaction Amount,Time Since Last Transaction,Device Type,Fraud
5302,3602,757.6943892479012,2023-01-04 16:21:00,Electronics,Houston,766.6961216258171,1093.2774430289385,desktop,No
5303,3420,71.10148633746857,2023-01-04 16:22:00,Dining,Chicago,134.0001001487206,390.1138418448161,mobile,No
5304,1483,830.2814757786692,2023-01-04 16:23:00,Travel,Houston,227.86136983579388,143.86068371712463,mobile,Yes
5305,1972,607.3547364909392,2023-01-04 16:24:00,Dining,San Francisco,496.2112982257806,1108.175795299918,mobile,No
5306,4718,219.05881716710917,2023-01-04 16:25:00,Clothing,Houston,160.00181536224488,1056.8743100171503,mobile,No
5307,4299,1182.5493248293885,2023-01-04 16:26:00,Dining,Los Angeles,90.44222911693367,119.20612668217129,mobile,Yes
5308,3670,560.6638239999716,2023-01-04 16:27:00,Groceries,New York,828.2519961048826,274.9795783127507,desktop,No
5309,1306,390.1049049166313,2023-01-04 16:28:00,Dining,Houston,406.71932542340727,346.865175442536,desktop,No
5310,1456,833.8083973547921,2023-01-04 16:29:00,Groceries,New York,988.3973781536312,1287.595486247104,desktop,No
5311,3207,839.2698365848628,2023-01-04 16:30:00,Electronics,Chicago,1059.668316383378,354.4793011108736,desktop,No
5312,1330,404.7234702856469,2023-01-04 16:31:00,Clothing,Houston,205.50598523651843,1319.730990219903,mobile,No
5313,3823,887.780305189291,2023-01-04 16:32:00,Groceries,Houston,569.1698613065391,1495.5573837009672,desktop,No
5314,1224,70.00480052140705,2023-01-04 16:33:00,Clothing,Chicago,69.14736961445989,1142.2110176557774,mobile,No
5315,4030,814.4461940574802,2023-01-04 16:34:00,Dining,Houston,681.9339380603052,1126.0356627922936,desktop,No
5316,3776,171.41128562223477,2023-01-04 16:35:00,Dining,Los Angeles,50.102536227132376,1503.9176475724294,mobile,Yes
5317,4575,75.688066602038,2023-01-04 16:36:00,Electronics,New York,47.57550416175236,523.6655229323435,mobile,No
5318,2479,653.9167915389696,2023-01-04 16:37:00,Dining,San Francisco,891.2844625725069,143.28837087594243,mobile,No
5319,4116,421.8768406562001,2023-01-04 16:38:00,Groceries,Los Angeles,512.081049297326,1292.5130008935878,mobile,No
5320,4285,1853.452016874449,2023-01-04 16:39:00,Electronics,Houston,187.88491519407216,68.64885378593051,desktop,Yes
5321,2082,650.1119955469453,2023-01-04 16:40:00,Clothing,Houston,93.55663738197637,172.20524091375012,desktop,Yes
5322,1643,300.6766007169781,2023-01-04 16:41:00,Electronics,Los Angeles,173.0699670398023,360.60964694080474,desktop,No
5323,1615,511.9008572657344,2023-01-04 16:42:00,Clothing,Los Angeles,551.6739468112208,679.6473673957855,desktop,No
5324,1194,392.41503534874744,2023-01-04 16:43:00,Travel,New York,262.9031491722517,864.0312064240187,desktop,No
5325,4996,353.1371055391427,2023-01-04 16:44:00,Groceries,San Francisco,515.9876871279662,328.97754654362893,desktop,No
5326,1488,743.9635925152812,2023-01-04 16:45:00,Groceries,Chicago,481.5598490139783,716.0888955731554,mobile,No
5327,3204,739.5365867444696,2023-01-04 16:46:00,Clothing,Chicago,1026.824928904547,857.351729160453,desktop,No
5328,3657,818.1852659021621,2023-01-04 16:47:00,Dining,Houston,1026.520916046374,1297.439036259898,mobile,No
5329,2249,951.0069270015108,2023-01-04 16:48:00,Dining,New York,1032.743124227548,451.20388190606957,mobile,No
5330,3459,251.29858365081085,2023-01-04 16:49:00,Travel,New York,379.5669571989118,185.53072097115125,mobile,No
5331,4276,775.4451073940937,2023-01-04 16:50:00,Clothing,New York,493.57245964091294,477.6791006124709,desktop,No
5332,2102,331.52345995200346,2023-01-04 16:51:00,Travel,Los Angeles,254.51530335728137,1507.3775234934772,mobile,No
5333,2147,627.3574946966984,2023-01-04 16:52:00,Clothing,New York,603.6823077084014,366.6364865368681,desktop,No
5334,3518,937.8410183643008,2023-01-04 16:53:00,Travel,New York,255.1306824253171,1.0,desktop,No
5335,2241,1052.799695531875,2023-01-04 16:54:00,Clothing,New York,537.1256297951699,429.8929338870949,desktop,No
5336,1515,1978.359435640347,2023-01-04 16:55:00,Groceries,Chicago,170.4152186147599,229.36541049916835,mobile,Yes
5337,2625,2472.156314171136,2023-01-04 16:56:00,Travel,Houston,401.9620929786053,112.86143818179973,mobile,Yes
5338,2127,824.1636718074042,2023-01-04 16:57:00,Travel,New York,1000.0745750265879,1041.6859400123965,desktop,Yes
5339,1392,925.4748482014461,2023-01-04 16:58:00,Clothing,San Francisco,721.1712606385779,937.5584851132302,desktop,No
5340,1630,2121.0490353634013,2023-01-04 16:59:00,Electronics,Houston,325.65774698198453,300.7186616788179,mobile,Yes
5341,4716,1004.8453235240568,2023-01-04 17:00:00,Electronics,New York,82.70831589924975,53.49377225052032,desktop,Yes
5342,2847,171.5339483310384,2023-01-04 17:01:00,Groceries,New York,160.36571319012978,714.5228655073853,desktop,No
5343,3655,423.991319892053,2023-01-04 17:02:00,Dining,Houston,441.7101957957543,931.2667773323208,mobile,No
5344,1979,1.0,2023-01-04 17:03:00,Dining,Houston,0.0,76.68646608900164,desktop,Yes
5345,1433,573.092064672529,2023-01-04 17:04:00,Groceries,San Francisco,665.3404014498476,1113.3995015604921,desktop,No
5346,4402,548.4938238557339,2023-01-04 17:05:00,Dining,Chicago,607.1651408760844,683.6006196238213,desktop,No
5347,4214,645.3497441087757,2023-01-04 17:06:00,Clothing,Chicago,303.707848555044,1207.3222240626064,desktop,No
5348,4871,954.0686684024951,2023-01-04 17:07:00,Electronics,Chicago,984.6529904011928,374.7327563460894,desktop,No
5349,3587,874.5218339880463,2023-01-04 17:08:00,Groceries,Chicago,1353.2547508410212,899.3011491563292,desktop,No
5350,1277,177.20584069263614,2023-01-04 17:09:00,Clothing,Los Angeles,123.94743228637331,1.0,desktop,No
5351,1232,739.2028053520595,2023-01-04 17:10:00,Groceries,Houston,70.46101228506015,67.23503494772586,mobile,Yes
5352,2552,535.3224940130126,2023-01-04 17:11:00,Electronics,New York,447.77575153561224,1292.242325787268,mobile,No
5353,2594,937.4645010924337,2023-01-04 17:12:00,Dining,Los Angeles,32.24203436730326,414.04670712127245,desktop,Yes
5354,2113,762.7642371294679,2023-01-04 17:13:00,Clothing,San Francisco,971.1361643507462,728.045225084317,mobile,No
5355,4563,471.7013775972267,2023-01-04 17:14:00,Electronics,New York,579.2345469935852,1416.9276016882204,desktop,No
5356,4270,1494.4559243097758,2023-01-04 17:15:00,Groceries,Los Angeles,172.07246918163548,290.5124623548306,desktop,Yes
5357,3409,830.1034030716129,2023-01-04 17:16:00,Travel,New York,637.950762986434,968.9277770728737,mobile,No
5358,4512,827.9592610594739,2023-01-04 17:17:00,Clothing,Los Angeles,1157.4303189443642,485.1043875852358,mobile,No
5359,1025,165.28626435947248,2023-01-04 17:18:00,Groceries,San Francisco,59.0451881947479,269.11291849480233,desktop,No
5360,4096,741.7605072202902,2023-01-04 17:19:00,Groceries,New York,685.0770485711361,390.28384502627193,mobile,No
5361,2417,433.0572164681415,2023-01-04 17:20:00,Electronics,Los Angeles,552.8070986560317,1171.828482433966,mobile,No
5362,3554,330.60758667696206,2023-01-04 17:21:00,Groceries,Houston,183.19641195949973,643.8860647212657,mobile,No
5363,4372,60.170827055810875,2023-01-04 17:22:00,Clothing,Chicago,96.10754593919077,100.27360418981246,desktop,No
5364,4410,465.1659747809896,2023-01-04 17:23:00,Clothing,Houston,464.42747612600044,848.8895237402876,desktop,Yes
5365,3314,331.16120969444216,2023-01-04 17:24:00,Groceries,Houston,376.5105586937867,378.68493240293833,mobile,No
5366,1460,238.9607450711614,2023-01-04 17:25:00,Electronics,San Francisco,247.8350911224918,1462.4927673603033,desktop,No
5367,4764,769.0959646254631,2023-01-04 17:26:00,Clothing,New York,951.3581157016702,738.1721692373603,desktop,No
5368,3503,771.3526793398656,2023-01-04 17:27:00,Travel,Chicago,1123.652089288805,1479.8736759079814,mobile,No
5369,4431,250.76287800583253,2023-01-04 17:28:00,Dining,Los Angeles,175.16892638006578,1.0,desktop,No
5370,2091,46.43925920823981,2023-01-04 17:29:00,Electronics,Chicago,49.71573889900675,45.063394929748284,mobile,No
5371,2006,798.4422888726156,2023-01-04 17:30:00,Electronics,New York,689.2852323743568,625.2806861903422,mobile,No
5372,3910,1.0,2023-01-04 17:31:00,Dining,San Francisco,51.334933669599366,1193.102539228374,mobile,No
5373,4483,954.8180670128592,2023-01-04 17:32:00,Dining,New York,476.9599560615641,839.2570812913162,desktop,No
5374,2994,1159.7983621896183,2023-01-04 17:33:00,Clothing,Houston,96.52201618913136,242.3838065911374,desktop,Yes
5375,1490,345.5483499954781,2023-01-04 17:34:00,Groceries,Chicago,478.37071835276623,258.013944087668,desktop,No
5376,4904,247.00400178169656,2023-01-04 17:35:00,Groceries,Houston,312.65585928004214,862.766990623872,desktop,No
5377,2072,61.88182369935899,2023-01-04 17:36:00,Travel,New York,0.0,966.9831311777803,desktop,No
5378,4758,275.96837019225654,2023-01-04 17:37:00,Groceries,San Francisco,278.0118773929064,609.7040331464218,mobile,No
5379,3611,170.47805885999534,2023-01-04 17:38:00,Travel,San Francisco,165.67824243239852,544.464548443904,mobile,No
5380,4173,567.4566657385097,2023-01-04 17:39:00,Travel,Chicago,626.6157821942843,948.8005410090943,desktop,No
5381,1215,62.344824643147604,2023-01-04 17:40:00,Electronics,Houston,238.00938025113646,755.4426204846488,desktop,No
5382,4509,591.7877280550424,2023-01-04 17:41:00,Electronics,Los Angeles,232.82496630908986,487.3668152544733,desktop,No
5383,2723,594.5076771439195,2023-01-04 17:42:00,Clothing,Houston,335.1479232611621,1.0,mobile,No
5384,2592,293.15908170635635,2023-01-04 17:43:00,Dining,Chicago,211.90847515913558,644.9463237196187,desktop,No
5385,3606,24.145034035832126,2023-01-04 17:44:00,Dining,Houston,0.0,848.8343181032363,desktop,Yes
5386,1158,65.19211938329674,2023-01-04 17:45:00,Travel,Chicago,1.5086481416946782,775.3984859617426,desktop,No
5387,3536,86.83311237577786,2023-01-04 17:46:00,Dining,Houston,14.395776502154472,427.7529855218836,desktop,No
5388,1685,711.730811845885,2023-01-04 17:47:00,Travel,New York,885.3423552970887,391.5761952426193,mobile,No
5389,4313,237.47218970813594,2023-01-04 17:48:00,Dining,San Francisco,365.607671216376,538.7917039507179,desktop,No
5390,3841,1882.1963954018217,2023-01-04 17:49:00,Clothing,Los Angeles,177.57129948858142,23.141359733478758,desktop,Yes
5391,2776,451.76543738331554,2023-01-04 17:50:00,Electronics,Chicago,490.5896026564689,768.0618324598385,desktop,No
5392,4953,475.93139515897093,2023-01-04 17:51:00,Electronics,San Francisco,371.14449101021546,1327.4720535595352,mobile,No
5393,3052,383.033340515697,2023-01-04 17:52:00,Travel,Los Angeles,549.0586935752832,1239.2034498255832,desktop,No
5394,4667,1494.8551997540503,2023-01-04 17:53:00,Dining,Houston,403.3288510136154,237.03382307104974,mobile,No
5395,2843,175.29835960024099,2023-01-04 17:54:00,Groceries,New York,298.1454914338576,1.0,desktop,No
5396,3408,289.78939953302176,2023-01-04 17:55:00,Clothing,New York,0.0,79.12082011918876,desktop,Yes
5397,3506,591.3401584222908,2023-01-04 17:56:00,Dining,New York,749.3881730915705,1082.2486608053177,desktop,No
5398,3295,343.69298150176525,2023-01-04 17:57:00,Groceries,Chicago,244.10921692007753,913.6012345820462,desktop,No
5399,2589,478.3772296737419,2023-01-04 17:58:00,Clothing,Los Angeles,444.29395657753554,265.0147625786228,desktop,No
5400,2696,620.2207306724631,2023-01-04 17:59:00,Clothing,Chicago,981.5604792023282,983.1505736093225,mobile,No
5401,3993,448.8859685096412,2023-01-04 18:00:00,Electronics,Los Angeles,698.6817269224097,823.1860430495493,desktop,No
5402,3469,603.3558740072151,2023-01-04 18:01:00,Travel,San Francisco,313.780215117099,1364.631785100137,mobile,No
5403,2946,543.3596241932676,2023-01-04 18:02:00,Dining,Houston,588.8531213150587,1162.0351210293381,desktop,No
5404,4809,711.1978301661509,2023-01-04 18:03:00,Clothing,New York,660.8245860266966,191.7488263783493,desktop,No
5405,3062,701.114070441157,2023-01-04 18:04:00,Dining,Los Angeles,519.8047061967349,195.17536733371375,desktop,No
5406,3783,535.3633082966063,2023-01-04 18:05:00,Clothing,New York,580.0374476091561,565.9511052574203,desktop,No
5407,4644,692.311913853815,2023-01-04 18:06:00,Electronics,San Francisco,650.3630254789214,85.58107829913224,desktop,No
5408,2145,981.4899550133051,2023-01-04 18:07:00,Travel,Chicago,1077.3662006318111,27.600126183012932,desktop,No
5409,3324,384.36674690725897,2023-01-04 18:08:00,Groceries,Los Angeles,212.58527553036512,1367.2691912992677,mobile,No
5410,2581,448.4699811568611,2023-01-04 18:09:00,Groceries,Houston,546.642916509763,1130.7012522505538,desktop,No
5411,3500,1867.3899838635525,2023-01-04 18:10:00,Electronics,Houston,350.4356967770277,373.93864448905794,desktop,Yes
5412,4461,674.2753079118189,2023-01-04 18:11:00,Clothing,Chicago,657.9652303487285,1139.646907876716,mobile,No
5413,4365,28.735494564378087,2023-01-04 18:12:00,Electronics,Chicago,75.8370978048757,504.3168691527553,desktop,No
5414,4645,880.8961285062809,2023-01-04 18:13:00,Travel,Houston,1351.6362323169014,990.7615522263526,desktop,No
5415,3645,13.578136283479818,2023-01-04 18:14:00,Groceries,Houston,74.37904063433906,876.0032079557284,desktop,No
5416,3493,646.005755965677,2023-01-04 18:15:00,Dining,San Francisco,843.3705513284092,1206.2385996346482,mobile,No
5417,3257,759.1645202039983,2023-01-04 18:16:00,Groceries,New York,950.1234232015023,327.794690844681,mobile,No
5418,4661,959.2274533829657,2023-01-04 18:17:00,Travel,Los Angeles,1109.2858245064122,1095.6093535839238,desktop,No
5419,3761,23.442343627792628,2023-01-04 18:18:00,Clothing,San Francisco,17.97543038568626,1349.849313343984,desktop,No
5420,3349,492.8291960188643,2023-01-04 18:19:00,Electronics,New York,415.3871589193264,634.3021264362557,desktop,No
5421,2932,472.99544727079507,2023-01-04 18:20:00,Groceries,San Francisco,421.18755248399475,596.9334407850789,desktop,No
5422,4294,417.06913343824897,2023-01-04 18:21:00,Groceries,Houston,412.7790253569755,1521.8787451962685,mobile,No
5423,2757,284.5184639941727,2023-01-04 18:22:00,Dining,Houston,52.56746329273223,1.0,desktop,Yes
5424,3050,564.8064751971107,2023-01-04 18:23:00,Electronics,Chicago,574.9149461652069,1.0,mobile,No
5425,1989,472.6655611760525,2023-01-04 18:24:00,Dining,Los Angeles,373.8267492655172,324.5321808617252,mobile,No
5426,2541,167.09264218187064,2023-01-04 18:25:00,Dining,Los Angeles,139.6216309570693,766.9595268126465,mobile,No
5427,2116,673.8473098442464,2023-01-04 18:26:00,Clothing,Los Angeles,844.0202833406554,974.437547341253,mobile,No
5428,3567,747.8570550098383,2023-01-04 18:27:00,Groceries,San Francisco,383.9917081572249,940.4541141115603,mobile,No
5429,4499,1369.0602195840158,2023-01-04 18:28:00,Electronics,Houston,148.45110065753738,61.24212994756169,desktop,Yes
5430,1492,938.1021478824945,2023-01-04 18:29:00,Clothing,Los Angeles,1066.1530491801657,1356.9389486403384,desktop,No
5431,4306,749.1221649701495,2023-01-04 18:30:00,Clothing,Los Angeles,12.992045418962483,136.74476605172146,desktop,Yes
5432,1619,1020.3000466552812,2023-01-04 18:31:00,Clothing,New York,1217.109853952193,1307.3545619603958,desktop,No
5433,4232,2377.1243365904043,2023-01-04 18:32:00,Travel,New York,421.9729569253134,533.5590253238755,mobile,Yes
5434,4792,332.7890207014204,2023-01-04 18:33:00,Travel,Los Angeles,266.65794433009336,600.6037208690312,desktop,No
5435,4823,193.5260702050406,2023-01-04 18:34:00,Clothing,Houston,202.94630432737756,341.23083293284435,desktop,No
5436,3378,431.5631435238725,2023-01-04 18:35:00,Travel,San Francisco,602.1516413286596,102.72089828755148,desktop,No
5437,3380,492.7537713002422,2023-01-04 18:36:00,Electronics,New York,565.145467115385,916.3673650176142,mobile,No
5438,3097,571.9928225390533,2023-01-04 18:37:00,Groceries,San Francisco,818.393747884971,1087.4597015917157,desktop,No
5439,2546,574.9963265791391,2023-01-04 18:38:00,Electronics,New York,810.4903567681088,253.14267754954176,desktop,Yes
5440,1862,737.7257858151155,2023-01-04 18:39:00,Groceries,New York,400.2782155030961,396.6005867283612,desktop,No
5441,2691,1290.8007832277785,2023-01-04 18:40:00,Travel,Houston,233.90306894557946,224.95826744783642,mobile,No
5442,4563,22.096623976176318,2023-01-04 18:41:00,Electronics,New York,140.58184310473067,782.7825888564041,mobile,No
5443,2605,827.9893623489405,2023-01-04 18:42:00,Dining,San Francisco,1056.2954840777475,928.6208820380929,desktop,Yes
5444,4752,346.35292401844356,2023-01-04 18:43:00,Clothing,San Francisco,359.8127750376315,887.187134656346,desktop,No
5445,3319,989.1426465568993,2023-01-04 18:44:00,Groceries,Chicago,1286.5894819712807,555.8053487689585,desktop,No
5446,1579,131.27597541297246,2023-01-04 18:45:00,Groceries,Houston,72.54670261506976,1054.2298965497678,mobile,Yes
5447,2890,980.4761383993635,2023-01-04 18:46:00,Dining,New York,1034.0565595236742,998.8868651785154,desktop,No
5448,2275,149.62898957888015,2023-01-04 18:47:00,Dining,San Francisco,110.41700126686344,1081.7342292052956,mobile,No
5449,3607,243.6092553768679,2023-01-04 18:48:00,Clothing,New York,254.1063508548365,173.5035046669721,desktop,No
5450,3743,147.59506872297783,2023-01-04 18:49:00,Travel,Houston,0.0,130.07730736186397,mobile,Yes
5451,2855,772.3293079883296,2023-01-04 18:50:00,Electronics,San Francisco,1007.2261461545623,960.5367239789416,desktop,No
5452,4770,862.3369888745301,2023-01-04 18:51:00,Electronics,San Francisco,594.1467225635793,334.7780322407547,mobile,No
5453,4161,471.4874618371994,2023-01-04 18:52:00,Electronics,Houston,531.220184530858,1040.14293686454,mobile,No
5454,3493,799.2908172812184,2023-01-04 18:53:00,Travel,New York,1080.5531783178785,364.0289879924471,mobile,No
5455,4064,569.190672390527,2023-01-04 18:54:00,Clothing,Houston,713.7445226486681,34.13042698732556,desktop,No
5456,2355,1088.081770232554,2023-01-04 18:55:00,Electronics,San Francisco,171.8563216956189,294.1665267979205,mobile,Yes
5457,2162,809.2331025271069,2023-01-04 18:56:00,Groceries,Houston,1213.5825555337508,87.47528969535266,desktop,No
5458,1356,280.23307867082167,2023-01-04 18:57:00,Groceries,Houston,301.25475510965344,36.665629966104774,desktop,No
5459,2624,336.2058267987908,2023-01-04 18:58:00,Groceries,Chicago,247.17262319867936,684.4255304235385,mobile,No
5460,3321,950.5100239338625,2023-01-04 18:59:00,Dining,New York,1071.5119731844634,954.0018881004496,mobile,Yes
5461,4090,863.5772842763809,2023-01-04 19:00:00,Dining,New York,575.0120120936956,907.9430068519168,mobile,No
5462,3006,2711.191714946752,2023-01-04 19:01:00,Travel,San Francisco,293.76038787078346,172.1689363004936,desktop,Yes
5463,3358,940.6089490027156,2023-01-04 19:02:00,Electronics,New York,641.523151760193,359.56592646905995,desktop,No
5464,1869,75.65879332748557,2023-01-04 19:03:00,Dining,Houston,120.46358778558071,982.861476089013,mobile,No
5465,1885,751.753461138645,2023-01-04 19:04:00,Groceries,Los Angeles,698.6936475580069,1105.0838961352058,desktop,No
5466,3001,395.8233784376957,2023-01-04 19:05:00,Dining,New York,230.8273849456241,1105.872779867517,mobile,Yes
5467,3201,1048.6976134700292,2023-01-04 19:06:00,Groceries,Los Angeles,1247.6162468757477,668.2099271562855,mobile,No
5468,2413,488.27094075646306,2023-01-04 19:07:00,Electronics,Chicago,468.5082185867131,982.8186454326564,desktop,No
5469,2283,645.2739831707249,2023-01-04 19:08:00,Travel,San Francisco,526.0305261338192,1327.8846925258847,mobile,No
5470,1619,1136.437385333361,2023-01-04 19:09:00,Clothing,San Francisco,150.5065665264179,70.56065242652804,mobile,Yes
5471,1882,259.08089949216776,2023-01-04 19:10:00,Clothing,San Francisco,336.43849977420984,111.70010268366984,desktop,No
5472,1796,130.49554031206648,2023-01-04 19:11:00,Groceries,New York,0.0,271.0127887050753,desktop,Yes
5473,4642,931.2735858564305,2023-01-04 19:12:00,Dining,Houston,750.6415566266921,1110.349645654612,mobile,No
5474,3172,837.0617302113358,2023-01-04 19:13:00,Dining,Los Angeles,855.7306526776487,37.58136942645005,desktop,No
5475,4425,165.55822059335978,2023-01-04 19:14:00,Groceries,New York,166.98361460701102,770.0237822783706,mobile,No
5476,2296,791.4502382832667,2023-01-04 19:15:00,Electronics,Houston,591.0675423480789,362.8239212653357,desktop,No
5477,1618,700.5138658954342,2023-01-04 19:16:00,Groceries,San Francisco,723.7435388986916,798.130987048327,mobile,No
5478,2834,408.368619161597,2023-01-04 19:17:00,Electronics,San Francisco,420.1934533869826,420.27329449359945,desktop,No
5479,1244,312.0943294735997,2023-01-04 19:18:00,Travel,Houston,209.03617206098002,1263.7030177227841,desktop,No
5480,3895,973.8197633596892,2023-01-04 19:19:00,Travel,Los Angeles,1044.581099553365,1.0,desktop,No
5481,3497,667.6748783885115,2023-01-04 19:20:00,Groceries,Houston,578.5732760878452,966.4782511624816,mobile,No
5482,1929,525.240910469041,2023-01-04 19:21:00,Travel,Chicago,692.8805051831421,718.2257623030772,desktop,No
5483,2270,514.4768342421258,2023-01-04 19:22:00,Dining,San Francisco,638.1157263026187,1341.7541499491538,mobile,No
5484,1519,126.65597197135143,2023-01-04 19:23:00,Electronics,Los Angeles,69.63301607273034,1085.0655864288606,mobile,No
5485,4212,458.47046043967805,2023-01-04 19:24:00,Clothing,New York,534.5444133499645,315.29796282073255,mobile,No
5486,3409,190.72388307726524,2023-01-04 19:25:00,Clothing,San Francisco,263.32457430267766,107.73056487704567,mobile,No
5487,1007,310.10635511988755,2023-01-04 19:26:00,Travel,Houston,179.17284606313868,1040.0681376947073,desktop,No
5488,3525,693.0648346242251,2023-01-04 19:27:00,Electronics,Los Angeles,866.0393032905959,288.75713251632834,mobile,No
5489,4423,869.2787858624606,2023-01-04 19:28:00,Dining,San Francisco,817.1767457039117,1281.0392447636439,desktop,No
5490,3019,385.4620394294735,2023-01-04 19:29:00,Clothing,New York,512.3660892578814,217.98367350810577,mobile,No
5491,1494,172.7644739786944,2023-01-04 19:30:00,Dining,New York,72.78656420589562,333.93224764056833,desktop,No
5492,2629,668.7435329394707,2023-01-04 19:31:00,Dining,Houston,308.36924044542553,1.0,desktop,No
5493,3880,880.912188913508,2023-01-04 19:32:00,Clothing,Chicago,573.2949708577802,475.7788337502565,mobile,No
5494,4498,814.6395293932432,2023-01-04 19:33:00,Clothing,Houston,1064.1808247759725,774.5008849993014,desktop,No
5495,2062,886.846491400456,2023-01-04 19:34:00,Travel,Los Angeles,890.315217365645,875.34947295522,mobile,No
5496,3640,525.193086020731,2023-01-04 19:35:00,Electronics,Houston,589.4713671685636,849.10202090011,desktop,No
5497,1186,766.8895351901641,2023-01-04 19:36:00,Groceries,Los Angeles,1036.1716712810037,1258.436577715247,mobile,No
5498,4667,88.65032331690452,2023-01-04 19:37:00,Electronics,Chicago,107.40414082510962,39.869429659593365,mobile,No
5499,4671,328.0729001499698,2023-01-04 19:38:00,Groceries,Houston,253.82501670922,1044.9721123063775,mobile,No
5500,3801,395.45581998074044,2023-01-04 19:39:00,Clothing,New York,454.131432561726,482.9735802499064,desktop,No
5501,2877,590.0076906855037,2023-01-04 19:40:00,Dining,Los Angeles,500.53260430052285,175.4068688789705,desktop,No
5502,3140,973.3360507282234,2023-01-04 19:41:00,Electronics,Los Angeles,505.3830160609427,238.35018695357894,desktop,No
5503,1085,887.4809783065284,2023-01-04 19:42:00,Dining,New York,959.7258900391453,1150.9490740104004,desktop,No
5504,4115,161.02485700596296,2023-01-04 19:43:00,Electronics,Houston,175.3847735797428,1071.408727916161,mobile,No
5505,1136,232.40879850623008,2023-01-04 19:44:00,Electronics,Chicago,107.73513264254639,830.6295462879168,desktop,No
5506,3468,355.69205361618924,2023-01-04 19:45:00,Dining,San Francisco,204.23399419139736,809.2258863839996,desktop,No
5507,3121,557.3689808153835,2023-01-04 19:46:00,Travel,Houston,10.414691025005931,205.1994036361374,desktop,No
5508,4619,595.6534276105751,2023-01-04 19:47:00,Clothing,Houston,640.3259161150838,549.3791203523858,desktop,No
5509,2636,1683.0731277323562,2023-01-04 19:48:00,Travel,Houston,154.92309772604116,346.738105588067,mobile,Yes
5510,4583,1017.3805082294156,2023-01-04 19:49:00,Travel,Los Angeles,863.2742405080033,506.9377188079083,desktop,No
5511,4227,705.0936869479691,2023-01-04 19:50:00,Electronics,Chicago,840.2800103886166,795.6569493342522,desktop,No
5512,4326,751.1920178307513,2023-01-04 19:51:00,Clothing,Chicago,1108.2244612614493,761.1985236858128,mobile,No
5513,3218,538.2256479030747,2023-01-04 19:52:00,Electronics,Chicago,660.0041816112429,62.18882408140275,desktop,No
5514,2751,519.409040465279,2023-01-04 19:53:00,Groceries,San Francisco,112.38212118561363,244.26364834678398,mobile,Yes
5515,3217,502.75059759018546,2023-01-04 19:54:00,Electronics,San Francisco,600.9887311683683,506.4374324082824,desktop,No
5516,2787,604.5753392662873,2023-01-04 19:55:00,Dining,San Francisco,600.4317431658893,696.3977404864315,desktop,No
5517,1871,691.926603560396,2023-01-04 19:56:00,Electronics,Chicago,1098.1890485118358,1079.106005588099,desktop,No
5518,3369,177.4596259838986,2023-01-04 19:57:00,Groceries,Los Angeles,269.86687422586834,1011.7151528449704,mobile,No
5519,4638,229.14889677501003,2023-01-04 19:58:00,Electronics,San Francisco,415.0082560215934,1011.1022692247341,mobile,Yes
5520,3503,346.68267343706214,2023-01-04 19:59:00,Groceries,Houston,354.4584501401391,332.43185773843646,mobile,No
5521,1943,852.3175009543128,2023-01-04 20:00:00,Clothing,New York,1181.532389700651,1457.5393394812854,desktop,No
5522,2626,504.46168936592824,2023-01-04 20:01:00,Electronics,Los Angeles,275.7103211304892,1307.3339292365947,desktop,No
5523,3837,1574.327171713898,2023-01-04 20:02:00,Groceries,San Francisco,225.32542508547527,281.2300153894911,mobile,Yes
5524,3660,704.7860499512209,2023-01-04 20:03:00,Clothing,Houston,793.5716792977056,911.764278318685,desktop,No
5525,4226,256.90589900957985,2023-01-04 20:04:00,Dining,San Francisco,270.63448950267775,1353.8980474289608,mobile,No
5526,3936,577.6652381137451,2023-01-04 20:05:00,Travel,New York,487.4884565949904,703.1255514461699,mobile,No
5527,1348,851.8970618865886,2023-01-04 20:06:00,Groceries,New York,456.7430596306698,1270.3777684568586,desktop,No
5528,4522,496.20763241906843,2023-01-04 20:07:00,Dining,New York,253.67005418358508,1.0,desktop,No
5529,4947,936.7167716732688,2023-01-04 20:08:00,Clothing,Houston,668.7472942037826,678.429709511285,mobile,No
5530,2676,147.43649869098726,2023-01-04 20:09:00,Dining,Los Angeles,220.67741532063275,428.1975721699067,mobile,No
5531,2196,95.49669294477661,2023-01-04 20:10:00,Electronics,Los Angeles,44.91456416280953,345.31000403450275,desktop,No
5532,1009,917.6409498022746,2023-01-04 20:11:00,Travel,Houston,1309.9023834690904,1485.529008049728,desktop,No
5533,3787,745.2574980133529,2023-01-04 20:12:00,Groceries,New York,804.6274496904671,498.56063025137064,mobile,No
5534,4336,991.8810542826743,2023-01-04 20:13:00,Clothing,New York,827.6088965133857,94.92999847219812,desktop,No
5535,2461,658.4272213168488,2023-01-04 20:14:00,Travel,Chicago,684.1979532923082,713.3448589617078,mobile,No
5536,4831,950.5962278327377,2023-01-04 20:15:00,Clothing,San Francisco,515.2519868587983,1433.4720822017007,desktop,No
5537,4318,893.7239783094913,2023-01-04 20:16:00,Dining,San Francisco,1121.5719922444678,98.46800920075057,mobile,No
5538,1666,902.8788117905505,2023-01-04 20:17:00,Clothing,Los Angeles,784.1337352715581,318.259273168479,desktop,No
