userID,age,sessions,time_spent,pages_visited,cart_items,cart_value,checkout_status,device,location
2710,32,6,41.40520571,10,15,168.22,0,Tablet,Location 1
2711,64,3,33.74005798,8,8,43.22,1,Desktop,Location 4
2712,61,3,29.88085922,6,7,77.27,0,Mobile,Location 5
2713,19,6,15.21794291,5,9,76.88,0,Tablet,Location 4
2714,32,6,35.2270474,8,19,166.27,1,Desktop,Location 4
2715,55,4,30.58219524,7,16,129.97,1,Desktop,Location 3
2716,24,6,16.75421551,4,13,147.03,0,Desktop,Location 4
2717,65,1,23.6893742,6,19,190.74,0,Desktop,Location 2
2718,62,4,26.40214525,5,17,187.22,1,Desktop,Location 4
2719,27,7,26.64032755,4,18,124.28,1,Desktop,Location 3
2720,21,1,30.7269495,9,14,162.43,1,Desktop,Location 2
2721,27,3,19.30009793,4,22,201.02,0,Desktop,Location 4
2722,52,6,19.51958291,4,23,230.42,0,Desktop,Location 1
2723,48,7,14.11348993,2,13,121.72,0,Desktop,Location 5
2724,19,6,28.9632777,7,21,203.42,0,Mobile,Location 2
2725,56,8,31.25411466,7,14,115.22,1,Desktop,Location 5
2726,32,8,35.01849186,10,19,251.04,1,Desktop,Location 3
2727,34,8,17.33209327,6,5,38.6,0,Desktop,Location 4
2728,48,9,6.15244375,1,6,55.79,0,Desktop,Location 3
2729,31,2,20.75231843,5,10,113.84,0,Desktop,Location 5
2730,40,1,37.57582339,10,12,96.11,1,Desktop,Location 5
2731,64,9,11.63407795,2,23,260.17,0,Desktop,Location 4
2732,53,3,33.61129351,10,9,93.34,1,Desktop,Location 4
2733,41,8,34.14712579,8,11,95.29,1,Mobile,Location 3
2734,55,6,31.25088632,7,20,159.69,1,Desktop,Location 5
2735,47,3,23.26680681,3,21,187.69,0,Mobile,Location 5
2736,63,9,28.72793998,6,15,162.4,1,Mobile,Location 4
2737,60,7,26.42542513,5,25,219.43,0,Desktop,Location 1
2738,44,8,11.65156171,4,9,102.08,0,Desktop,Location 5
2739,36,6,18.66767203,4,12,140.8,0,Mobile,
2740,40,2,29.2794111,8,24,205.32,0,Tablet,Location 5
2741,24,6,23.99515851,6,6,64.4,0,Desktop,Location 3
2742,28,5,8.326632049,3,12,114.87,0,Desktop,Location 2
2743,61,3,29.52400086,7,19,183.69,1,Desktop,Location 3
2744,19,3,9.387929308,2,10,72.81,0,Desktop,Location 4
2745,27,3,37.89437215,10,11,167.2,1,Desktop,Location 2
2746,44,7,18.77119295,6,13,106.62,0,Mobile,Location 5
2747,33,2,24.00051785,8,25,181.02,0,Desktop,Location 2
2748,35,4,45,9,8,94.4,0,Desktop,Location 5
2749,37,7,5.090268416,1,25,305.54,0,Mobile,Location 3
2750,37,8,26.96925172,8,6,74.31,0,Desktop,Location 2
2751,19,9,18.71512554,4,21,120.45,0,Desktop,Location 5
2752,45,4,32.28240663,8,19,169.36,1,Desktop,Location 5
2753,54,2,21.74912973,5,9,98.37,0,Desktop,Location 1
2754,53,9,28.96550919,7,13,150.04,1,Desktop,Location 2
2755,27,4,35.78101652,6,8,75.19,1,Desktop,Location 4
2756,59,8,34.99287711,9,19,218.84,1,Desktop,Location 4
2757,31,6,32.53612141,8,20,301.16,1,Mobile,Location 4
2758,24,5,25.70416546,5,14,144.43,1,Desktop,Location 2
2759,42,7,11.18398707,1,9,71.59,0,Desktop,Location 1
2760,28,5,17.67878918,5,20,189.13,0,Mobile,Location 4
2761,61,4,36.80574991,9,13,123.12,1,Mobile,Location 3
2762,55,6,27.43083882,5,15,149.58,1,Desktop,Location 1
2763,23,8,27.59980245,7,21,246.18,0,Desktop,Location 3
2764,58,3,5,1,20,206.11,0,Desktop,Location 4
2765,33,9,38.27295988,9,20,258.28,1,Desktop,Location 5
2766,32,6,18.04329583,5,21,262.64,0,Mobile,Location 1
2767,39,8,19.31635577,5,23,188.35,0,Desktop,Location 3
2768,18,4,12.58966699,3,5,54.17,0,Mobile,Location 5
2769,53,1,38.70086313,9,9,84.58,1,Desktop,Location 3
2770,51,3,33.8975775,7,25,413.11,0,Desktop,Location 3
2771,32,9,25.38217686,6,16,155.74,1,,Location 1
2772,24,6,11.53903411,2,16,104.99,0,Desktop,Location 3
2773,42,2,13.63331393,4,15,118.05,0,Mobile,Location 1
2774,21,7,23.72811921,5,6,47.15,0,Desktop,Location 2
2775,22,9,34.09721603,10,19,168.3,1,Desktop,Location 2
2776,55,2,37.22241748,10,24,296.33,0,Desktop,Location 1
2777,58,4,33.38805084,9,17,192.2,1,Tablet,Location 1
2778,49,8,27.70647475,7,6,68.95,0,Desktop,Location 2
2779,45,1,28.06791012,7,16,133.08,1,Desktop,Location 4
2780,59,3,27.65251148,6,22,262.21,0,Mobile,Location 5
2781,21,1,23.25040711,5,12,106.92,0,Mobile,Location 2
2782,52,6,15.43797259,4,25,276.96,0,Tablet,Location 4
2783,59,5,10.80301041,2,10,99.32,0,Tablet,Location 1
2784,31,6,16.65634278,3,7,71.05,0,Desktop,Location 4
2785,35,7,29.60909956,5,18,192.18,1,Tablet,Location 1
2786,60,8,36.19980569,10,5,51.9,0,Mobile,Location 2
2787,58,1,32.78947768,7,14,169.22,1,Desktop,Location 4
2788,63,8,28.0081184,6,17,200.96,1,Desktop,Location 4
2789,28,8,28.43461124,6,25,308.21,0,Mobile,Location 2
2790,56,5,21.1962522,3,16,125.5,0,Desktop,Location 3
2791,60,9,18.64560399,4,14,139.73,0,Desktop,Location 4
2792,21,9,18.41702778,5,23,216.44,0,,Location 4
2793,45,5,5,2,7,58.79,0,Desktop,Location 3
2794,33,4,11.7552778,3,10,90.76,0,Mobile,Location 4
2795,52,4,20.0957559,3,22,230.33,0,Desktop,Location 2
2796,54,2,30.74892224,6,21,247.91,0,Desktop,Location 3
2797,60,7,34.58986968,8,22,147.49,0,Desktop,Location 2
2798,57,3,19.28858373,5,20,309.08,0,Desktop,Location 1
2799,62,5,21.59415746,4,23,301.23,0,Desktop,Location 5
2800,38,7,40.26726899,11,24,206.79,0,Tablet,Location 5
2801,43,3,9.400419544,1,12,131.56,0,Desktop,Location 1
2802,29,6,25.12366621,6,15,115.79,1,Tablet,Location 5
2803,62,9,21.58651294,6,23,218.65,0,Desktop,Location 3
2804,35,9,13.88397371,2,15,106.87,0,Tablet,Location 2
2805,23,6,19.90832475,4,17,164.81,0,Desktop,Location 4
2806,37,1,36.87744969,10,12,146.13,1,Desktop,Location 1
2807,25,5,18.18851844,4,24,175.01,0,Desktop,Location 2
2808,22,9,43.3299448,11,22,286.09,0,,Location 1
2809,49,3,20.83211433,4,13,87.73,0,Desktop,Location 2
2810,47,6,6.638684823,2,20,232.2,0,Tablet,Location 3
2811,60,1,21.91926345,5,6,40.06,0,Desktop,Location 5
2812,45,5,27.27311624,6,6,58.27,0,Desktop,Location 2
2813,50,4,29.03035353,7,10,99.56,1,Desktop,Location 3
2814,61,8,37.41194094,10,13,91.68,1,Mobile,Location 3
2815,59,3,31.59457432,6,14,133.71,1,Tablet,Location 3
2816,36,3,24.81555174,6,10,80.5,0,Mobile,Location 4
2817,47,1,25.32537028,6,21,175.29,0,Mobile,Location 5
2818,31,1,9.942957343,1,7,68.54,0,Mobile,Location 2
2819,62,9,21.99923538,4,8,73.19,0,Desktop,Location 4
2820,27,7,27.66958995,6,15,146.29,1,Tablet,Location 4
2821,26,3,10.5045719,2,14,131.65,0,Mobile,Location 1
2822,43,6,33.17439432,8,7,67.39,0,Desktop,Location 5
2823,51,2,45,8,10,60.2,0,Mobile,Location 5
2824,35,8,26.20797418,6,23,200.44,0,Mobile,Location 2
2825,65,5,17.86713295,4,10,102.43,0,Desktop,Location 4
2826,34,1,7.937373947,2,23,184.44,0,Tablet,Location 5
2827,25,4,23.88176871,6,25,149.99,0,Tablet,Location 4
2828,48,6,40.68125129,10,23,251.2,0,Desktop,Location 5
2829,34,7,19.23791142,4,5,56.29,0,Desktop,Location 4
2830,40,6,14.56572108,4,24,234.11,0,Mobile,Location 5
2831,55,6,17.45076451,5,23,174.9,0,Mobile,Location 3
2832,27,2,20.0087107,5,19,149.25,0,Desktop,Location 4
2833,64,1,20.80367963,6,13,82.92,0,Mobile,Location 2
2834,30,8,90,12,7,88.32,0,Desktop,Location 1
2835,42,4,36.55100491,10,18,225.9,1,Desktop,Location 4
2836,40,4,28.78365008,5,6,67.05,0,Mobile,Location 3
2837,32,2,8.618274494,1,16,198.12,0,Mobile,Location 1
2838,63,5,13.16542885,4,21,190.73,0,Desktop,Location 4
2839,51,9,19.88386454,4,14,209.7,0,Tablet,Location 2
2840,22,6,45,11,6,51.62,0,Desktop,Location 5
2841,23,9,25.5324024,6,20,228.58,1,Desktop,Location 1
2842,30,7,14.80415669,3,5,61.64,0,Mobile,Location 4
2843,59,8,15.84623642,4,17,164.52,0,,Location 2
2844,30,6,9.253256682,2,13,89.53,0,Desktop,Location 4
2845,18,1,41.09306952,10,14,155.46,0,Desktop,Location 2
2846,23,5,32.56849828,6,5,50.95,0,Desktop,Location 4
2847,40,4,38.92892888,8,6,60.83,0,Desktop,Location 1
2848,59,9,29.87983106,7,5,47.55,0,Desktop,Location 4
2849,51,6,32.76905552,7,21,204.99,0,Tablet,Location 1
2850,19,7,22.08659686,5,15,135.98,0,Mobile,Location 3
2851,28,6,31.90051112,10,21,167.09,0,Desktop,Location 2
2852,24,6,29.85544371,8,19,175.78,1,Desktop,Location 1
2853,34,1,23.18489624,4,13,156.46,0,Mobile,Location 1
2854,25,1,28.78164733,5,23,253.49,0,Mobile,Location 5
2855,45,8,31.95414303,9,13,95.25,1,Desktop,Location 4
2856,56,8,32.76540444,8,13,92.62,1,Mobile,Location 3
2857,61,9,29.15722333,7,11,103.98,1,Tablet,Location 2
2858,38,3,30.84296961,5,15,168.45,1,Desktop,Location 1
2859,59,2,24.46587201,6,9,94.79,0,Mobile,Location 4
2860,36,8,27.50904296,7,24,224.22,0,Tablet,Location 2
2861,60,7,15.33453772,2,11,100.59,0,Desktop,Location 4
2862,24,1,23.84590504,5,22,209.77,0,Desktop,Location 5
2863,56,1,27.42469984,7,17,201.19,1,Mobile,Location 4
2864,52,7,18.13406443,5,10,89.38,0,Desktop,Location 4
2865,28,6,28.4579547,7,6,51.71,0,Desktop,Location 5
2866,57,6,8.942401871,3,15,123.83,0,Tablet,Location 1
2867,58,8,45,10,18,209.64,0,Desktop,Location 4
2868,58,1,32.73989393,7,9,109.93,1,Mobile,Location 2
2869,45,1,22.89953221,6,14,110.09,0,Desktop,Location 4
2870,48,6,11.62726028,2,8,90.19,0,Desktop,Location 2
2871,54,6,17.81648187,5,14,169.51,0,Desktop,Location 5
2872,52,2,42.54257186,8,7,57.35,0,Mobile,Location 3
2873,43,6,28.2500802,5,14,106.7,1,Desktop,Location 3
2874,45,2,45,11,16,148.08,0,Mobile,Location 1
2875,49,6,18.11187537,3,17,188.02,0,Mobile,Location 2
2876,61,8,45,12,11,138.62,0,Mobile,Location 1
2877,21,5,19.71038683,5,23,276.94,0,Mobile,Location 4
2878,18,8,28.02641014,6,23,249.18,0,Desktop,Location 1
2879,55,3,21.63706877,5,9,104.03,0,Desktop,Location 5
2880,57,1,26.53003792,7,13,99.27,1,,Location 1
2881,30,4,23.89829417,5,18,190.71,0,Mobile,Location 5
2882,38,9,33.30117308,8,15,104.17,1,Tablet,Location 4
2883,29,3,22.64728522,6,15,204.48,0,Desktop,Location 3
2884,30,3,40.82368274,11,15,195.77,0,Mobile,Location 3
2885,45,1,31.98127386,8,17,147.72,1,Desktop,Location 1
2886,65,4,25.21039324,4,10,93.51,1,Desktop,Location 2
2887,39,1,10.89869415,2,21,263.09,0,Desktop,Location 2
2888,62,8,22.84086769,5,16,109.78,0,Desktop,Location 3
2889,30,4,32.15558625,9,24,333.46,0,Tablet,Location 1
2890,65,8,6.773466908,3,23,168.38,0,Tablet,Location 4
2891,35,2,27.50978768,8,11,109.07,1,Mobile,Location 4
2892,57,6,45,12,19,208.19,0,Desktop,Location 5
2893,49,6,25.09159432,6,11,143.59,1,Mobile,Location 2
2894,65,8,21.26399792,4,7,47.84,0,Desktop,Location 5
2895,47,1,8.811673993,1,7,81.69,0,Tablet,Location 3
2896,19,4,20.42839645,4,7,61.27,0,Mobile,Location 4
2897,55,4,26.29635901,7,23,258.84,0,Desktop,Location 2
2898,18,7,26.59293181,6,12,104.13,1,Desktop,Location 3
2899,41,1,22.7748925,6,24,229.82,0,Tablet,Location 1
2900,31,2,24.07106489,5,10,73.1,0,Tablet,Location 4
2901,26,8,30.2507803,9,22,246.61,0,Desktop,Location 2
2902,38,7,33.58569696,7,10,86.49,1,Desktop,Location 3
2903,36,9,39.17845289,10,25,245.81,0,Desktop,Location 3
2904,34,8,30.55014456,7,10,100.27,1,Desktop,Location 4
2905,31,3,32.6460411,6,23,258.33,0,Tablet,Location 3
2906,26,7,37.09005558,9,8,70.1,1,Desktop,Location 3
2907,24,2,35.07310689,8,17,176.77,1,Mobile,Location 2
2908,45,9,36.71864771,10,8,59.7,1,Desktop,Location 1
2909,55,5,18.60389288,4,22,177.14,0,Desktop,Location 2
2910,53,6,5,1,19,243.95,0,Desktop,Location 5
2911,58,9,36.16265921,7,14,155.63,1,Mobile,Location 5
2912,44,3,34.02195583,9,14,176.25,1,Tablet,Location 4
2913,48,2,23.04930175,6,10,94.09,0,Desktop,Location 1
2914,30,4,36.8372783,7,7,70.77,0,Desktop,Location 3
2915,63,2,24.95813545,4,12,121.43,0,Desktop,Location 3
2916,34,4,25.97269206,5,5,46.42,0,Tablet,Location 3
2917,41,9,35.37628661,9,14,131.36,1,Mobile,Location 2
2918,60,9,25.95165703,6,5,65.86,0,Mobile,Location 1
2919,26,8,22.5855375,5,24,260.95,0,Tablet,Location 2
2920,34,5,22.06020373,5,24,201.3,0,Desktop,Location 5
2921,36,8,32.77099634,9,12,95.26,1,Mobile,Location 4
2922,28,2,20.80208292,5,25,280.66,0,Desktop,Location 3
2923,33,4,30.84308175,9,20,165.69,1,Desktop,Location 1
2924,56,1,40.30334425,11,23,177,0,Desktop,Location 5
2925,42,1,33.42839923,7,21,218.42,0,Mobile,Location 5
2926,54,4,31.1775283,8,9,83.49,1,Mobile,Location 2
2927,65,9,17.42375776,5,11,106.49,0,Desktop,Location 3
2928,18,4,25.17871036,8,11,109.61,1,Tablet,Location 3
2929,21,2,23.12563902,5,7,72.84,0,Desktop,Location 5
2930,44,5,36.66814312,10,14,103.96,1,Desktop,Location 3
2931,38,7,10.85492198,2,6,71.53,0,Desktop,Location 3
2932,65,7,30.44090723,7,14,162.08,1,Tablet,Location 2
2933,65,7,31.72361516,7,16,237.64,1,Mobile,
2934,51,2,29.63890753,7,21,173.15,0,Tablet,Location 4
2935,42,2,36.01617423,9,17,222.67,1,Desktop,Location 4
2936,36,9,39.14732496,10,14,119.78,1,Desktop,Location 1
2937,58,8,9.274874302,1,6,33.86,0,Desktop,Location 2
2938,27,1,36.54912169,9,16,133.21,1,Tablet,Location 2
2939,26,7,37.46158884,10,19,215.71,1,Desktop,Location 2
2940,25,7,23.31784923,6,13,140.37,0,Mobile,Location 4
2941,46,4,34.19757897,7,23,253.99,0,Mobile,Location 5
2942,65,4,13.85811532,3,21,195.38,0,Desktop,Location 3
2943,59,9,32.99849258,8,13,141.33,1,Mobile,Location 2
2944,37,3,22.45742577,7,15,155.91,0,Mobile,Location 1
2945,40,9,44.73678913,12,23,170.13,0,Desktop,Location 1
2946,21,2,28.38529389,7,13,158.94,1,Desktop,Location 4
2947,32,4,14.80774433,5,19,189.51,0,Desktop,Location 1
2948,20,5,30.53011515,7,7,84.23,0,Desktop,Location 4
2949,41,5,31.07187737,7,16,223.29,1,Mobile,Location 2
2950,61,4,17.26905398,4,13,160.21,0,Desktop,Location 3
2951,42,4,15.4397226,3,11,88.47,0,Desktop,Location 4
2952,38,4,15.96606002,4,18,217.65,0,Desktop,Location 3
2953,53,5,23.68210474,6,7,72.67,0,Tablet,Location 1
2954,64,8,25.3641902,5,22,209.51,0,Desktop,Location 5
2955,50,4,23.27224618,4,5,37.24,0,Desktop,
2956,52,3,20.28208367,5,5,47.39,0,Mobile,Location 5
2957,60,2,32.31892706,7,17,214.46,1,Mobile,Location 2
2958,46,3,21.21388693,5,17,133.89,0,Desktop,Location 1
2959,55,4,16.3410655,4,10,77.88,0,Desktop,Location 4
2960,54,3,26.48002484,7,23,261.09,0,Desktop,Location 2
2961,36,7,27.5655014,6,16,188.7,1,Desktop,Location 4
2962,60,6,17.64541443,3,20,179.92,0,Desktop,
2963,53,8,30.70129679,8,17,106.49,1,Mobile,Location 1
2964,57,7,23.38920278,5,18,138.16,0,Desktop,Location 3
2965,53,8,27.18060523,5,13,125.88,1,,Location 5
2966,19,2,22.88311727,5,20,258.52,0,Tablet,Location 3
2967,47,3,19.38818178,5,12,133.87,0,Mobile,Location 3
2968,38,4,15.56016725,4,9,97.57,0,Desktop,Location 3
2969,55,9,12.42121701,3,23,209.41,0,Tablet,Location 5
2970,53,2,27.97828155,6,6,38.81,0,Tablet,Location 5
2971,64,8,29.0115129,6,20,238.41,1,Tablet,Location 4
2972,52,3,35.60247399,9,21,215.36,0,Tablet,Location 3
2973,45,3,17.44234294,3,22,277.66,0,Desktop,Location 2
2974,32,8,45,10,9,118.31,0,Desktop,Location 5
2975,60,9,29.92077754,7,19,206.87,1,Tablet,Location 2
2976,48,1,25.02085134,6,18,136.82,1,Desktop,Location 4
2977,45,4,32.59667342,7,9,110.69,1,Mobile,Location 3
2978,22,7,40.63743253,9,9,83.72,0,Tablet,Location 1
2979,22,7,30.93771292,8,17,157.53,1,Desktop,Location 3
2980,24,8,33.12579466,6,11,80.71,1,Tablet,Location 5
2981,59,5,28.02824496,7,9,84.88,1,Desktop,Location 4
2982,59,5,20.60508811,5,20,175.9,0,Tablet,Location 4
2983,21,4,25.63909442,4,13,124.65,1,Tablet,Location 4
2984,57,9,36.57227696,8,5,67.33,0,Desktop,Location 4
2985,62,8,23.1236698,5,14,109.08,0,Mobile,Location 3
2986,54,3,23.60036735,5,18,108.54,0,Desktop,Location 2
2987,45,9,36.36673641,9,13,157.8,1,Desktop,Location 2
2988,31,2,19.87112794,4,25,258.44,0,Desktop,Location 2
2989,62,3,31.22820063,8,17,172.35,1,Mobile,Location 4
2990,18,6,21.89303309,4,17,161.43,0,Mobile,Location 3
2991,28,4,6.011503508,3,10,71.57,0,Desktop,Location 1
2992,47,2,27.61538261,7,15,124.27,1,Tablet,Location 2
2993,32,7,39.46186352,10,12,112.69,1,Tablet,Location 1
2994,18,2,32.20859957,6,24,254.95,0,Desktop,Location 1
2995,18,9,23.50515729,5,5,54.45,0,Desktop,Location 2
2996,50,6,22.61858871,4,17,166.45,0,Mobile,Location 2
2997,29,4,26.50461319,6,22,167.36,0,Tablet,Location 2
2998,47,4,20.31345332,4,23,199.73,0,Desktop,Location 5
2999,23,8,28.99078088,7,9,84.75,1,Desktop,Location 5
3000,23,7,16.37412198,3,7,107.29,0,Desktop,Location 2
3001,48,5,37.474315,8,6,69.14,0,Desktop,Location 5
3002,36,6,13.92542195,3,25,231.35,0,Tablet,Location 4
3003,60,6,21.4103631,4,13,174.2,0,Mobile,Location 3
3004,34,3,20.84669152,3,17,160.91,0,Tablet,Location 1
3005,35,4,26.32330556,8,12,80.21,1,Mobile,Location 4
3006,29,9,10.64740988,3,8,58.73,0,Desktop,Location 4
3007,27,6,40.30116564,9,5,28.69,0,Desktop,Location 3
3008,27,4,14.25715065,4,25,216.87,0,Tablet,Location 3
3009,44,5,19.89793813,3,13,112.37,0,Desktop,Location 1
3010,30,7,26.07079257,7,18,158.71,1,Mobile,Location 1
3011,18,3,29.12777953,8,10,91.39,1,Desktop,Location 1
3012,57,9,28.81625623,6,21,220.06,0,Desktop,Location 4
3013,46,6,16.25013558,3,15,132.38,0,Mobile,Location 2
3014,31,6,22.41282361,5,8,83.49,0,Desktop,Location 5
3015,41,9,20.6695702,4,18,176.22,0,Desktop,Location 1
3016,45,9,29.0844243,9,5,51.52,0,Desktop,Location 1
3017,61,8,19.49421746,4,20,200.78,0,Mobile,Location 4
3018,43,2,10.1863617,3,6,95.99,0,Desktop,Location 1
3019,38,7,5,2,23,179.99,0,Desktop,Location 5
3020,65,9,26.16678281,6,18,181.05,1,Mobile,Location 1
3021,30,8,26.03351209,7,13,116.99,1,Mobile,Location 1
3022,42,9,22.05871623,5,23,198.73,0,Desktop,Location 1
3023,23,6,28.3557092,8,18,88.21,1,Tablet,Location 4
3024,52,8,44.73525672,11,9,86.79,0,Desktop,Location 4
3025,30,1,21.7362578,6,23,252.04,0,Mobile,Location 4
3026,61,9,13.92363588,2,5,50.17,0,Desktop,Location 1
3027,33,9,25.19314702,8,18,187.87,1,Mobile,Location 5
3028,39,4,33.78469901,10,18,238.86,1,Desktop,Location 3
3029,54,3,32.71998576,8,10,90.29,1,Tablet,Location 4
3030,62,6,25.84233503,6,8,65.51,1,Desktop,Location 4
3031,30,8,7.022760694,2,10,95.36,0,Desktop,Location 3
3032,52,8,21.75070363,3,20,225.71,0,Desktop,Location 3
3033,23,7,11.62001222,1,18,147.74,0,Desktop,Location 4
3034,38,1,10.10373579,3,18,227.04,0,Desktop,Location 3
3035,49,4,37.51448556,7,17,178.15,1,Desktop,Location 1
3036,52,3,9.543576603,3,20,198.41,0,Mobile,Location 2
3037,41,5,16.59851553,4,10,125.99,0,Desktop,Location 3
3038,37,6,16.16332526,5,9,103.52,0,Mobile,Location 1
3039,39,2,10.25511458,1,8,77.16,0,Mobile,Location 2
3040,65,2,18.12845286,5,16,101.13,0,Mobile,Location 4
3041,24,1,35.54365656,8,20,189.8,1,Desktop,Location 3
3042,22,5,30.06320954,8,18,188.77,1,Desktop,Location 2
3043,27,5,13.32901023,4,7,75.2,0,Desktop,Location 2
3044,42,1,21.52461765,6,19,145.31,0,Tablet,Location 3
3045,65,3,31.66452629,8,23,225.82,0,Desktop,Location 5
3046,50,4,18.02439631,3,25,215.99,0,Mobile,Location 3
3047,28,1,38.79748543,9,16,164.05,1,Tablet,Location 2
3048,44,9,16.55010334,2,14,91.14,0,Desktop,Location 2
3049,45,3,25.42393069,6,11,124.4,1,Desktop,Location 5
3050,34,9,32.24353691,7,25,270.36,0,Desktop,Location 5
3051,52,9,23.47172502,6,15,160.14,0,Desktop,Location 4
3052,40,6,25.46837023,7,21,233.54,0,Mobile,Location 1
3053,46,3,29.60660575,7,20,255.03,1,Tablet,Location 5
3054,46,7,5,1,11,94.37,0,Desktop,Location 4
3055,32,1,19.1802457,5,12,109.42,0,Desktop,Location 2
3056,55,5,36.57589296,9,11,134.88,1,Mobile,Location 2
3057,43,7,33.59643904,9,25,225.74,0,Mobile,Location 5
3058,23,6,13.88493279,3,21,127.2,0,Mobile,Location 3
3059,20,8,39.82985883,11,10,97.61,1,Desktop,Location 5
3060,53,7,27.21259134,7,6,47.24,0,Mobile,Location 4
3061,29,9,15.23424238,4,24,253.26,0,Mobile,Location 5
3062,31,2,31.20838364,7,19,201.93,1,Desktop,Location 3
3063,53,1,37.89680119,10,21,130.42,0,Desktop,Location 5
3064,49,9,32.85615916,8,18,149.98,1,Desktop,Location 3
3065,48,5,38.01033516,10,24,325.78,0,Mobile,Location 1
3066,23,5,23.16277084,4,16,195.21,0,Desktop,Location 5
3067,47,6,32.40498492,7,18,222.17,1,Desktop,Location 1
3068,45,5,25.81045809,6,10,118.67,1,Desktop,Location 5
3069,19,2,28.91361379,7,16,194.4,1,Desktop,Location 1
3070,58,4,35.31862828,8,13,95.59,1,Tablet,Location 3
3071,44,6,40.09366676,9,7,58.72,0,Mobile,Location 5
3072,46,4,21.70762821,6,17,137.89,0,Tablet,Location 5
3073,57,8,13.43318542,4,11,105.35,0,Desktop,Location 5
3074,57,9,16.64534773,3,19,164.47,0,Desktop,Location 4
3075,51,2,21.88115201,5,17,164.28,0,Mobile,Location 1
3076,59,2,20.76841766,5,22,195.61,0,Desktop,Location 4
3077,65,3,34.81060992,8,17,218.26,1,Desktop,Location 2
3078,63,3,24.11123174,6,9,99.13,0,Mobile,Location 2
3079,50,8,10.61011102,2,14,104.55,0,Desktop,Location 3
3080,22,6,23.73891337,6,23,154.64,0,Desktop,Location 3
3081,18,7,34.38321178,9,11,128.2,1,Desktop,Location 4
3082,29,1,18.44435911,3,20,255.22,0,Tablet,Location 4
3083,53,9,27.45828884,7,24,270.58,0,Desktop,Location 3
3084,22,6,27.81131082,6,14,141.7,1,Mobile,Location 2
3085,44,5,25.37206528,6,25,223.2,0,Desktop,Location 5
3086,33,6,24.68489228,8,23,228.37,0,Tablet,Location 4
3087,46,3,28.73185552,9,11,151.02,1,Desktop,Location 2
3088,60,7,29.74058783,7,13,156.65,1,Mobile,Location 1
3089,34,6,17.36254079,4,15,139.99,0,Tablet,Location 4
3090,24,7,26.1167567,5,18,163.65,1,Desktop,Location 1
3091,49,7,34.32918947,10,17,177.35,1,Desktop,Location 2
3092,20,2,26.32790565,5,16,135.37,1,Desktop,Location 3
3093,35,3,29.57443146,6,6,84.54,0,Tablet,Location 4
3094,19,4,21.81192239,6,24,300.51,0,Mobile,Location 3
3095,50,3,8.410541955,3,23,236.7,0,Mobile,Location 5
3096,51,6,16.56705677,5,23,184.85,0,Mobile,Location 2
3097,56,3,20.51022555,5,11,158.67,0,Desktop,Location 3
3098,22,3,34.36624228,7,24,279.47,0,Tablet,Location 1
3099,48,4,19.72602467,5,8,87.56,0,Desktop,Location 5
3100,22,1,27.527802,7,13,91.45,1,Mobile,Location 1
3101,33,1,5,1,17,130.72,0,Mobile,Location 5
3102,39,6,24.05412037,6,5,28.11,0,Desktop,Location 3
3103,56,8,22.11943067,6,21,233.03,0,Desktop,Location 2
3104,28,4,39.74258952,9,23,247.21,0,Desktop,Location 3
3105,34,1,33.65843243,8,5,59.12,0,Desktop,Location 5
3106,20,6,42.31499805,11,8,80.19,0,Tablet,Location 5
3107,64,5,24.12519446,5,10,136.82,0,Tablet,Location 2
3108,64,2,14.67702783,2,10,108.84,0,Desktop,Location 3
3109,64,1,45,12,6,30.41,0,Desktop,Location 3
3110,50,1,13.23249392,3,17,136.41,0,Mobile,Location 3
3111,57,1,23.76526747,7,22,191.36,0,Desktop,Location 2
3112,41,5,14.20994901,5,14,92.03,0,Tablet,Location 1
3113,19,5,20.89205531,6,24,246.6,0,Desktop,Location 1
3114,54,1,22.43917911,4,15,172.36,0,Tablet,Location 2
3115,43,9,43.02851529,11,12,163.34,0,Desktop,Location 2
3116,26,8,37.82575871,8,25,296.31,0,Mobile,Location 2
3117,65,2,33.14149397,6,24,258.09,0,Desktop,Location 3
3118,45,9,17.69050505,5,18,130.1,0,Desktop,Location 5
3119,18,7,10.28991684,2,24,282.21,0,Mobile,Location 2
3120,53,5,8.652455769,3,23,222.71,0,Mobile,Location 4
3121,44,9,39.97050612,9,5,70.12,0,Desktop,Location 3
3122,65,7,31.60843752,9,14,148.85,1,Mobile,Location 2
3123,60,5,17.40942496,3,6,45.73,0,Mobile,Location 2
3124,40,8,16.42347127,3,9,82.18,0,Desktop,Location 4
3125,49,1,37.64361991,9,10,50.65,1,Desktop,Location 4
3126,19,5,39.96653708,10,16,175.04,1,Desktop,Location 3
3127,47,4,41.92105735,10,13,134.19,0,Mobile,Location 4
3128,21,5,20.59295584,4,18,185.16,0,Desktop,Location 2
3129,21,7,13.33653252,3,23,249.7,0,Mobile,Location 3
3130,52,2,31.42123889,6,21,214.55,0,Tablet,Location 3
3131,54,4,20.92661037,3,8,91.33,0,Desktop,Location 1
3132,60,3,30.1512459,7,12,119.2,1,Desktop,Location 2
3133,64,9,27.99032737,6,16,114.96,1,,Location 4
3134,38,6,27.42236295,7,22,199.29,0,Desktop,Location 4
3135,59,1,22.12370152,4,25,263.63,0,Desktop,Location 3
