,CustomerID,Age,Location,Device,Month_1_Spend,Month_1_Items,Month_1_Support_Calls,Month_2_Spend,Month_2_Items,Month_2_Support_Calls,Month_3_Spend,Month_3_Items,Month_3_Support_Calls,Month_4_Spend,Month_4_Items,Month_4_Support_Calls,Month_5_Spend,Month_5_Items,Month_5_Support_Calls,Month_6_Spend,Month_6_Items,Month_6_Support_Calls,Month_7_Spend,Month_7_Items,Month_7_Support_Calls,Month_8_Spend,Month_8_Items,Month_8_Support_Calls,Month_9_Spend,Month_9_Items,Month_9_Support_Calls,Month_10_Spend,Month_10_Items,Month_10_Support_Calls,Month_11_Spend,Month_11_Items,Month_11_Support_Calls,Month_12_Spend,Month_12_Items,Month_12_Support_Calls,Churn
5810,5811,61,Canada,Android,486.0860396568459,98,5,93.81044164290456,96,2,834.4212680592112,78,3,304.9898829436794,56,2,727.7487479694402,42,3,541.2970370438161,16,4,146.67922279625336,68,0,200.97321636109842,91,2,391.45648028253044,90,0,674.6927287041138,96,3,319.0118342780853,34,5,560.6786001549225,87,4,1
5811,5812,50,Canada,Android,692.3081859741308,44,1,179.5688004071424,78,4,216.94182054292406,17,3,558.2122008921085,86,3,325.25688534559333,84,2,499.06584176340317,71,3,327.53141260302874,75,4,768.2245156301053,95,1,616.4402294610428,77,4,529.442457734491,30,0,508.47548719928034,74,3,844.4310413660291,32,5,1
5812,5813,52,Canada,Android,271.8278353041627,57,0,250.90672917431246,63,5,439.5597398835137,109,2,365.77242816594475,92,2,440.4262712154522,91,5,392.78455011569656,58,1,585.5543703016605,95,1,217.98358256160478,91,0,158.37619818554737,44,2,362.9942910007807,88,5,727.0067360056589,70,2,700.5525861006678,44,5,1
5813,5814,53,Canada,Android,872.8459045601069,63,1,695.1009674140494,66,1,231.65034432602857,51,2,585.9740435012283,23,1,780.5834890881367,18,2,537.7393847056859,19,0,701.9476781957187,103,0,421.7300605983385,63,4,170.8426648515594,59,0,535.1475655703612,27,2,374.70101916762707,40,0,778.5887249512069,77,2,1
5814,5815,48,Canada,Android,571.0463217597455,84,3,790.8413302827126,108,2,738.0610596935093,20,4,484.2656228381026,59,2,273.12235440623624,68,4,461.91589942448013,33,0,666.0922921416632,42,3,139.62909817218255,71,5,802.575780498937,53,3,485.2253139561456,87,3,450.3987234860105,41,2,642.1212378384581,20,0,1
5815,5816,27,US,Android,491.66723952826203,73,5,586.452775961325,88,1,377.62031164162073,96,3,645.6312541758446,42,0,358.1015367892471,89,1,773.143343606285,50,5,305.5381796831674,58,3,142.7756383166126,45,0,102.65134992294868,23,0,728.0596522995369,91,1,467.14330878354116,25,5,730.2363301073688,47,0,1
5816,5817,24,US,Android,570.7596632658298,67,3,157.4851225197663,26,0,234.5765622595619,98,1,498.6859261422664,89,4,111.41224215887974,23,2,322.8644800728628,79,2,660.8594462368334,24,1,203.90018755147,75,0,454.92594815751215,98,5,869.5202783773565,24,1,335.3741915005698,36,4,297.36336954624494,16,3,1
5817,5818,30,US,Android,488.2311323303025,23,0,531.4570494453613,81,3,623.916241429093,35,5,137.43512199045676,63,0,222.69245047084743,65,4,856.581114806379,91,5,305.82134762788405,81,4,827.2768240671221,85,1,180.71490381300293,22,4,177.65408160882396,75,5,163.4986363036199,92,2,156.61710514503187,41,1,1
5818,5819,53,US,iOS,270.76580717131714,85,2,203.77719800378662,112,2,639.75675496918,63,2,564.1651009573303,58,0,310.11745049190586,20,3,706.6451121540534,101,1,837.5839036389144,55,4,376.73850579498986,56,5,797.0240847745168,92,5,739.1849670825779,36,1,132.11546074454478,67,2,201.18832766254428,84,5,1
5819,5820,39,Canada,Android,864.8417681160059,89,5,689.0346731380822,85,2,613.7385327840127,26,2,396.7075146642129,63,5,513.8225888467847,61,4,120.36168510225679,96,3,738.8366536596919,78,4,732.1487329373227,42,3,425.61395612610386,86,3,627.0003328350112,63,5,830.3249876953143,36,0,318.47692317206327,91,5,1
5820,5821,25,Canada,Android,391.0686685713359,111,1,182.14565977034624,56,4,195.832682003972,103,0,811.9995777531941,89,1,740.5513262394063,70,5,363.43941740130043,73,2,228.027122701091,65,1,527.5192905349394,65,0,783.233652326021,47,3,131.46550974255356,49,3,580.3999386968297,85,2,140.9062102722442,38,2,1
5821,5822,58,US,iOS,419.446960092707,44,5,736.7477146582455,86,4,643.4304785780091,100,5,781.436200078456,70,5,161.622797046718,86,0,700.4115917261527,28,3,649.3455052729535,74,0,495.00348176635464,50,3,267.3830228640711,80,2,87.8948934456024,33,4,452.1562657471644,80,1,566.2548873192259,58,0,1
5822,5823,37,US,iOS,252.62826009637214,50,3,597.0896576852915,55,2,300.723566424074,69,2,606.0970638106461,93,1,207.31433274415087,80,4,751.1663867455882,69,5,551.9145568664271,50,0,503.82876689991843,16,5,753.495839173776,79,5,529.022790863288,78,4,708.2996957065028,89,1,862.4271439253959,35,0,1
5823,5824,56,Canada,Android,443.59761885708804,71,2,868.6983633312028,57,0,821.6081047935027,62,0,247.0197135948438,44,4,707.9401734201917,21,3,426.6015948944518,94,2,728.4276022396697,38,3,512.0129030294049,71,5,692.5374212843294,26,2,312.1145512153033,38,5,848.1127151741249,42,5,383.2940168416673,87,2,1
5824,5825,25,Canada,iOS,730.7359642249374,47,1,885.1690120993942,56,0,175.17026395730397,76,1,383.94206651319485,47,3,391.95573225796284,102,1,544.4793082815127,28,1,359.5228581283114,75,2,730.4145256454442,45,5,286.03624966579866,86,5,140.3035195996377,53,1,514.1446026341332,84,4,760.9397443885324,60,5,1
5825,5826,20,US,Android,577.3655127765744,74,1,208.05574230728985,84,0,94.4798385784457,101,1,554.9553227172062,97,5,823.8671207902322,41,2,772.8312101562079,100,4,395.9402246363261,50,2,312.4977330306119,23,1,730.2038841540066,42,2,595.0846574035872,67,4,549.3764754380868,19,3,335.67471519028226,17,5,1
5826,5827,32,US,iOS,121.82441062247754,42,2,472.1182535084654,86,1,642.2907593666096,42,5,142.75693175163846,60,2,231.17457508394767,89,2,557.9388992769836,61,0,411.30052228929765,86,0,523.1410928046982,95,0,811.5824180284252,90,3,386.61403327435806,41,4,454.2512392112869,56,1,206.11956538014016,89,2,1
5827,5828,62,US,Android,606.6207558986786,55,1,671.8420658021928,103,2,415.70251203432184,91,1,459.4446623120677,19,5,129.53280088742923,36,0,520.486391123606,93,4,150.21469760695436,26,2,249.77753717797373,95,0,695.6769285764273,83,0,166.99109141732524,44,3,855.7045596170726,77,0,659.3621181361879,65,0,1
5828,5829,34,Canada,iOS,809.664774710526,55,3,758.3065058837531,94,5,616.621571206259,36,2,493.1738391058472,53,1,123.71164022995855,18,5,608.9466102541861,102,3,645.7858544636966,46,5,347.25862125195823,81,5,157.37841056687643,21,2,757.532813404606,91,3,579.2041824722924,87,2,228.14763952025885,93,4,1
5829,5830,60,Canada,Android,692.2239222079945,62,4,467.6344263002719,65,1,333.83606575720137,46,4,669.3640723623952,80,1,101.8146943800692,21,5,797.2070261014047,82,5,713.5032590416557,49,1,531.3832289207621,28,0,604.7440317057687,75,1,567.6740332586903,46,2,167.49437760556685,47,0,506.9519002071184,25,5,1
5830,5831,26,US,Android,655.6712253011253,82,4,806.8988150932395,72,1,373.4037333571697,16,2,179.8156282238212,73,2,248.53797777629595,102,4,436.2448681873593,33,4,786.2476543554028,41,5,712.2438432362858,73,2,848.7558005167152,43,0,391.1135476785819,73,0,146.94429829955183,29,0,773.5107019333925,60,2,1
5831,5832,28,US,Android,371.5434553131397,35,1,210.88824092585097,19,0,840.7524343919305,103,1,861.7866509794135,46,0,263.43470204559435,106,2,511.3312682537816,28,3,701.2502607960582,52,3,98.56234311140147,91,0,422.9305739100889,69,3,208.28064488122072,93,4,334.90400217714694,45,4,825.3669374819793,47,5,1
5832,5833,26,US,Android,328.4933392908197,46,0,845.0747812758547,39,0,745.3352851198058,68,5,118.04755380772234,100,3,506.0448405591541,41,0,635.7612693113814,36,5,334.1945155932567,63,4,562.1854769271167,75,3,267.7268724140613,40,3,581.6087461440089,22,4,838.6706585128987,52,4,556.4158906445396,90,2,1
5833,5834,27,US,Android,592.1300888825427,102,4,813.8280888387416,23,4,438.6633651397745,20,4,307.7490287974647,83,5,563.453235212509,24,1,413.9511083670923,47,0,605.4991394236987,79,2,193.61659540818775,75,5,129.8873774092865,77,3,872.826946985744,77,1,816.1601550933211,54,0,316.2121625662222,67,0,1
5834,5835,27,US,iOS,884.4389940290921,30,3,793.420179669245,103,2,259.0122474328915,18,3,463.32507972463594,39,2,482.471066803716,32,3,788.1297978996547,77,0,359.7204398404975,46,0,341.0105924587526,70,0,537.6277395494988,75,2,477.1675277647775,45,0,369.86738124747353,45,4,525.821419957208,73,4,1
5835,5836,36,US,iOS,807.0003047067188,89,0,661.0140977224339,80,1,118.92861820459075,65,4,683.5897293982722,17,3,110.99453142970111,87,4,108.69609441274756,70,4,359.5483952669205,23,3,756.9714020873749,78,0,674.6643463811097,66,3,665.0932076961253,54,3,479.50938960504396,19,2,849.651674017428,93,0,1
5836,5837,39,US,Android,333.3410530772626,78,3,216.47876083071114,90,3,556.3199475188153,45,3,126.50002040873737,75,3,585.6454523686158,65,4,541.6804303712081,27,1,461.40278181719503,52,5,640.9594106025806,53,3,189.19384656545458,49,1,262.7559786145589,88,2,554.0031203507665,32,5,412.15262424427215,37,2,1
5837,5838,31,US,Android,397.85883719781776,20,3,262.66782825567157,15,5,266.6121934324267,89,4,683.0824904507797,97,5,419.3013108922147,72,4,187.336067691719,16,1,347.0694052407683,103,3,671.1893168521846,26,1,870.4470957032759,94,0,216.81766943284822,61,3,802.4313179084032,38,1,793.99714718779,43,0,1
5838,5839,63,Canada,Android,595.8914217556844,64,0,491.95279663227757,78,3,459.8747810005299,21,2,468.2279516614868,77,5,254.48089610215206,16,0,588.9193000112284,18,3,447.24237865524054,80,4,102.83335340871129,51,5,111.051215958374,78,3,578.683660316744,87,2,408.55670017914076,56,0,347.36261146119233,24,0,1
5839,5840,40,US,Android,856.0256520638562,110,1,175.38166951860399,104,5,812.191841478734,21,5,485.4614626999003,56,0,614.9587356722118,43,3,227.11917132726435,61,2,814.1515892506459,86,1,854.5605975647804,61,5,680.8685926574955,94,3,768.7844211491321,48,3,456.40017649567903,39,0,666.9252236713479,16,0,1
5840,5841,42,Canada,iOS,615.642589541947,97,1,179.42724874073883,19,2,864.957204914983,60,5,226.34544378214414,93,4,602.383341899306,24,0,646.0241728396842,88,2,796.867154795701,101,4,639.9352216139987,39,4,89.80393215179892,17,5,500.59185470648487,94,2,243.7475136150803,83,5,678.1663316961872,86,5,1
5841,5842,43,Canada,Android,785.2766699327319,97,2,860.3886707811467,66,4,680.9284335998461,51,1,564.8667716624441,30,3,159.21458584225164,90,0,293.0146989441183,85,2,851.8372181337397,56,2,696.1590838357557,18,4,647.9308011590174,28,4,691.3003774774776,46,2,253.85427771752924,52,2,849.6774267245237,75,3,1
5842,5843,42,Canada,iOS,394.5752011035786,66,3,605.7471339923936,17,2,722.6985019554513,39,2,415.7079855673134,19,5,489.86513859691,21,2,736.702210349958,62,0,289.8032094592801,71,4,437.9162784604684,40,0,598.8927307305088,88,2,563.3652317452379,60,0,373.68691081048695,82,0,131.07715436774527,61,2,1
5843,5844,61,Canada,Android,391.04540681814586,109,2,730.4024903701547,49,0,580.825818692635,26,2,446.3054777314999,93,5,755.4200097890764,35,4,456.94913888804825,16,0,351.7076320626308,75,5,251.10002385513357,46,2,421.39483223641867,86,2,173.12270797088365,47,0,567.3637100129885,31,0,870.8150503952114,24,1,1
5844,5845,32,US,iOS,712.7211259124355,93,0,722.3319421951718,110,5,177.13032178018773,77,5,225.53045514677723,95,3,517.4192569118632,103,4,353.6530818688978,57,3,672.3296267215018,68,5,162.59877773791032,95,0,812.6925353851351,94,5,328.26509732688476,77,5,779.4122129034819,47,2,391.39127851641916,50,4,1
5845,5846,38,Canada,Android,460.6592219630507,112,5,531.0343834082013,36,3,164.08514136389368,58,3,713.0539849244457,95,5,235.90255459865554,25,3,253.6061980524612,69,2,719.230164899629,16,3,790.6335259059298,72,3,538.2027673808171,74,3,277.7419235380262,74,3,848.4484357858439,50,3,347.30751266917366,31,0,1
5846,5847,47,Canada,Android,479.65092871259037,44,5,474.4190818534266,89,0,413.1653030421909,65,5,441.7247834240796,63,0,717.2286438966353,43,5,314.46726782761255,45,2,370.1922035252385,67,2,412.9304970925407,20,3,251.41895854885578,71,2,736.6567316355744,86,1,581.3107210071503,61,0,243.24832615646653,46,5,1
5847,5848,28,Canada,Android,573.4623389363289,16,5,391.7192342923899,36,4,332.56081044312396,101,2,728.012796046026,40,1,222.818162517828,27,0,478.5909916420936,23,2,371.7234010236421,81,3,593.9930872265218,84,1,410.2758663158108,90,2,431.8962228687725,43,4,370.7883968771189,55,0,736.5574222971925,49,2,1
5848,5849,31,Canada,Android,527.6087296521189,108,0,858.8111228840074,62,4,442.9501419957489,81,5,110.72924381327158,87,5,652.3163687368482,92,1,675.4191604110632,72,0,814.1614219272232,37,2,499.3944652972144,58,2,149.89591351176523,30,4,239.8007266298497,31,3,315.1830380027019,61,0,820.2931812767331,90,1,1
5849,5850,40,US,Android,518.6539723875867,99,2,114.99509478396016,62,2,115.51940411638586,82,2,805.0040856410453,52,0,154.3228519994925,65,4,155.67091991985689,71,2,633.6935064350378,20,5,224.34266620159602,70,3,379.74359310474676,23,5,289.37179855000113,54,5,502.59896679793604,71,5,534.4642163424348,52,4,1
5850,5851,21,Canada,iOS,186.04245083169064,69,3,347.3177859527393,93,0,866.8871902581686,40,3,747.0174506015687,103,4,552.7678384113017,33,0,763.7352809587439,88,2,273.95416328415,75,4,831.4415768598402,87,1,225.96544189218758,24,0,373.10791904173914,43,0,244.8268752536428,92,4,866.8906492611156,78,1,1
5851,5852,34,Canada,Android,407.8645515535458,40,5,580.9237629402326,30,5,93.49224197193777,79,1,249.95838567335485,43,0,155.53669273072103,35,4,216.45483078598912,40,3,216.36978868299238,76,3,601.5156883260455,83,2,614.531181684832,22,2,692.5657820861305,41,4,832.2659171552386,49,1,237.2775514204136,41,5,1
5852,5853,55,Canada,Android,623.6880133679551,81,5,689.3352581860083,27,1,661.1718686990531,108,1,819.8335293228192,76,1,516.8917421667776,43,5,758.5684347499756,38,2,339.9841419593212,24,2,405.2912605025461,16,0,681.6417452611913,39,2,150.8831142270614,54,4,187.2722296559404,51,0,419.0467018036416,24,3,1
5853,5854,49,US,iOS,705.9347873895664,50,1,550.8480699428268,35,5,479.39381947502494,91,1,226.7663189380955,36,5,702.6134491002155,45,1,556.184150299213,86,4,429.5518836080021,85,3,551.8246486199424,58,2,533.5600722315689,41,1,634.3837288192891,20,2,89.28341557028767,35,3,481.93918835135526,37,1,1
5854,5855,22,Canada,Android,764.6499711474305,20,0,175.80509405420116,97,4,542.3499233401067,80,1,844.1756426063303,70,5,118.48277988865432,102,3,596.0603474585316,76,2,257.3312443541341,103,5,857.1873767027149,100,0,167.93867227171717,31,2,605.4958706620429,96,4,318.8554103444372,72,2,209.6998945836025,16,5,1
5855,5856,48,US,Android,573.3693656608158,98,1,524.5748599981044,74,1,105.3704946497029,26,2,698.3341947568342,85,4,253.30022773320653,42,4,786.153042430861,78,0,657.5922209257911,22,0,793.8839206298774,83,4,272.56032181572766,16,3,515.8646250645609,32,2,537.9789026934798,50,1,683.9373418577981,83,1,1
5856,5857,29,Canada,Android,127.28958613131005,91,2,578.3111634889553,31,1,708.9855985772402,104,0,627.081826993868,52,2,402.5271395615832,57,2,758.6293544775551,98,4,181.90770602767833,38,2,214.79654852156096,68,2,355.1507454017278,16,4,406.74913283926384,72,3,569.8135822366105,18,0,614.4997457322149,78,2,1
5857,5858,21,US,Android,166.59889242381357,24,0,259.46513846653505,46,1,644.2269396039014,25,0,612.8594888502864,37,5,652.7398981185574,95,1,592.2477809738086,30,1,604.8240914144126,61,1,823.9482362685302,25,0,398.78858067970845,88,4,272.28793019152124,31,4,329.7409091115545,95,2,287.93084521795197,90,4,1
5858,5859,20,Canada,Android,121.84538893925688,73,4,576.626657862939,59,5,193.3612463375568,20,0,617.3316371342906,30,4,89.1171505911048,53,2,823.6244514476058,39,4,565.4305005705637,92,0,572.2782571157816,75,5,116.84151838851393,38,0,563.3208514407527,77,4,326.31147318120816,89,1,104.89825932645242,88,3,1
5859,5860,42,US,Android,266.9190425940212,77,2,449.738658507784,50,0,128.44398409592446,30,1,795.0466650356752,109,1,243.82427303965818,62,1,104.99160964296699,70,0,290.56637327614294,57,4,724.587338824623,55,3,800.574031965368,54,5,862.6148885198334,30,0,257.33545022717107,46,4,557.6261397432424,43,2,1
5860,5861,37,US,Android,284.8030441797931,104,4,669.9892536399709,47,1,136.36806132295845,66,2,792.702765271853,16,1,291.2555076119293,65,3,448.1185705797302,21,5,703.6133533981339,48,1,793.1119636844153,22,1,98.24369468178483,67,3,80.0853358025266,54,0,230.80256102065226,51,2,329.97995946002413,33,4,1
5861,5862,24,US,Android,364.83928226470454,90,2,749.7355262951459,109,5,114.31618253481341,75,5,817.3240101982655,86,3,491.7601132526603,56,2,291.06905841179986,25,1,522.6832297185779,28,5,460.55320258027825,88,1,288.4682669295531,46,0,181.42820046999987,88,5,817.457831889692,82,0,89.48565104054879,42,3,1
5862,5863,49,Canada,Android,519.5131525185016,98,3,494.3622985455802,99,4,370.8662422320231,106,5,229.5653920452269,86,3,413.8215181290257,53,2,692.6911870174965,73,5,126.08210080576495,43,4,753.1060469449021,25,4,559.3499680619216,54,4,153.93634220989418,15,5,583.4872875000183,53,3,104.42356186494212,65,1,1
5863,5864,53,Canada,Android,518.3074127440594,87,2,718.9991931289321,36,1,433.33697304231447,95,0,97.36806023618354,65,2,571.9943677185549,68,3,274.08052778197003,27,5,168.10031648910564,93,2,670.5701014642927,72,3,444.024291996179,82,4,739.2915343293229,30,1,286.3052931183187,26,3,536.4394174488698,28,1,1
5864,5865,58,US,iOS,156.61851476914703,112,5,668.1907550479933,97,2,869.9494854283769,107,2,182.4827374297853,38,2,215.88265689750727,61,2,655.2466612705946,22,5,342.5566357640814,49,3,120.8405459519426,22,3,151.20148348241432,68,5,267.9515100042821,23,3,564.7028814242908,43,0,851.3049675971198,45,3,1
5865,5866,42,US,Android,192.40693933516263,89,5,275.5623006372751,27,1,851.2340067639399,109,3,405.8585804325347,101,2,570.0694658939776,88,3,240.21849456706846,67,1,224.40488863006135,88,0,816.9599422591183,37,0,240.80484236516847,47,4,241.5747497718278,54,1,161.55284828790602,90,3,113.12364451962286,58,3,1
5866,5867,23,Canada,Android,139.0355467638537,68,4,248.2472210325013,88,1,567.3452592355131,102,1,418.5023063791321,73,5,760.0694473791096,37,4,469.7206093024627,95,2,494.56802740626784,20,4,144.97410471378032,50,5,532.2181624543316,64,3,193.9390812416683,36,1,640.1419764146199,68,3,516.8122806799879,19,1,1
5867,5868,59,US,iOS,508.91897810796206,110,4,828.1420439289724,61,2,463.8049163742907,29,2,728.7526835135694,55,3,669.9894372100085,66,2,801.970249836797,42,4,672.1674362664448,65,1,640.8559814171438,47,3,201.4416358333359,60,1,584.5656134518042,90,5,338.4815461868849,76,0,248.71310092234145,39,3,1
5868,5869,45,US,Android,825.3612568725916,110,0,263.19757825102795,37,1,709.7913536974916,99,4,426.24982562745913,54,0,409.3551541699251,27,5,761.8974873742676,51,5,383.1921215367428,47,1,701.7314203842506,86,1,725.6844450249678,31,0,103.71899128841726,19,0,281.422879362642,16,0,517.7862986929089,52,2,1
5869,5870,26,Canada,Android,144.5734788375268,66,4,767.6878243333041,109,3,238.87266135144438,28,0,781.8040101923955,73,2,342.2023088266234,83,4,268.31937523633917,39,5,441.44628881899763,37,0,361.5468535368808,78,1,755.5991734015083,45,1,424.33944810994535,49,5,759.7407041393068,36,3,813.928031491426,84,1,1
5870,5871,43,US,Android,446.6764785011399,18,4,837.5718142787234,18,3,252.65185088343281,84,2,477.8764122976243,81,1,346.81377192382035,87,0,281.2216593384934,64,0,844.3865004388691,59,1,408.42315825055096,19,1,799.7676384317456,46,4,722.4031180640884,35,3,270.10392328494817,63,1,499.6704699882156,72,4,1
5871,5872,44,US,iOS,870.4691805749577,24,3,177.94291501009164,106,3,389.2467277420383,46,3,790.41241882696,40,0,198.26262898012155,75,4,363.0707617423133,96,4,135.48124803309543,21,3,207.28075315608447,80,5,608.5621044794623,99,4,708.9451690475579,21,0,774.2768774304639,90,1,428.1782434922324,37,5,1
5872,5873,58,Canada,Android,232.1079619079617,63,0,454.06005419071005,73,4,540.6452016195824,100,4,429.97262602173294,33,5,745.5323497678315,82,5,282.9046014823173,52,2,637.742609656242,76,1,606.2268854115803,64,5,574.8745369671686,26,1,416.67977311573975,67,4,571.4441641668107,26,3,121.12476250304914,60,2,1
5873,5874,38,US,Android,779.2309816631359,65,4,101.50707910034637,88,1,740.1290990865305,98,3,684.0250901701269,18,0,723.2694819714537,82,2,232.2048542724359,84,4,537.2976294703674,30,0,155.53283542763256,77,3,821.3422540765549,93,5,792.0290720901111,84,3,375.934734583277,27,4,691.4565008924733,41,3,1
5874,5875,58,US,Android,767.0027024797382,55,4,405.71504640671617,40,2,436.56744365202445,53,1,181.27304806053417,59,1,820.6325956283845,18,0,818.7701505035528,73,3,733.4722216739616,79,3,301.67171705379286,99,0,697.260853489481,54,4,345.5977719843095,18,4,349.38626312036087,39,3,90.10952406426878,75,1,1
5875,5876,23,Canada,Android,763.8122207717144,16,1,843.0578380733098,112,0,849.4365851056994,48,2,241.85226988441795,31,5,199.33355469387686,15,3,150.3655271332462,87,0,837.9072936000961,91,3,486.21849916497985,38,2,852.6786661614796,95,4,243.7612421090696,63,5,469.1681265764385,15,2,139.13560949060485,56,4,1
5876,5877,23,Canada,iOS,111.73249899485006,95,3,307.7984357326153,94,1,511.83616803141655,23,5,314.38556830157705,59,1,503.1392929607304,26,4,428.84845454154043,97,2,777.892567769763,59,5,389.6808128863723,60,0,217.98309180059215,17,3,845.099697953677,28,4,823.0888900558068,31,1,224.8744873547787,16,3,1
5877,5878,43,US,Android,187.24663903555594,51,0,97.4512695984109,27,4,277.09629039672063,43,3,614.2310196800177,104,4,544.8730698273014,38,1,431.1409644591252,40,3,176.79001418705633,94,3,222.55099428483067,88,3,279.37586025002923,53,3,577.7399373503597,90,5,335.0808020042266,79,2,381.0342152760402,34,2,1
5878,5879,26,Canada,Android,145.23949599960213,91,4,842.1894936215941,22,1,703.4124598195204,79,1,552.2298215607645,47,3,636.1716892814427,80,5,592.5509414367654,64,2,534.3235499881929,89,3,681.6334814299914,45,3,421.1971858560105,91,3,345.9259666776962,95,0,248.51519916122803,44,3,742.4589139351093,31,0,1
5879,5880,26,Canada,Android,497.7911387911649,25,3,180.151912957842,91,4,87.95381053654195,38,3,495.08514213611437,55,0,822.3123033215052,86,4,613.365181210896,36,1,798.1979561092572,58,3,502.76232116030275,94,1,335.72298899785864,16,4,396.6305305588199,82,4,769.001428127642,33,3,606.5191593772934,58,3,1
5880,5881,62,Canada,Android,512.1785017930431,90,3,462.09850427660416,29,3,512.3500726215291,55,4,368.22249470001685,70,1,414.10310831703316,61,2,771.1158921686971,30,1,653.55744832702,93,1,870.5106008792125,17,5,207.69702564534225,60,2,645.1503924616776,64,1,83.44794486122522,84,3,236.13333061649044,89,3,1
5881,5882,47,Canada,Android,531.8847771873164,22,3,589.0930949278795,113,3,747.7695667960605,17,3,306.9460521479324,77,0,198.40097123212007,67,4,673.1655937262481,47,1,670.5731728559308,27,1,502.2244377943935,26,0,449.2724375690762,81,5,252.98177813311426,33,5,501.9243863590944,61,2,560.017281161214,68,0,1
5882,5883,30,Canada,Android,186.71839435938523,69,5,455.2890583196292,63,1,257.629853398082,20,0,640.7587013383546,86,5,408.0240071525555,66,2,215.86337702299448,31,5,193.86567154313929,41,3,643.9205095648258,68,2,811.1507775321231,69,0,336.97406483846135,79,2,296.2038067914715,63,0,747.7499826502296,40,1,1
5883,5884,27,US,Android,238.4520298053858,113,3,222.5114340674762,78,3,656.9815554796832,35,3,222.20738974513017,42,1,563.0682708223476,92,5,98.82062003439096,54,3,338.70458612498885,86,2,829.2885898350156,33,5,630.76439575637,41,5,615.9837879503516,61,1,370.6264976887238,38,1,289.95575111728994,19,3,1
5884,5885,28,US,iOS,195.75824340787693,88,2,798.3413870468431,72,0,853.5883758507315,77,2,664.8218894298308,46,3,758.5500231498356,15,2,268.0484710298608,67,4,497.41122680909547,76,2,454.6883110796962,30,3,95.04061686405657,73,0,820.4178112497876,60,3,91.85941490393995,31,3,198.22590796955484,51,2,1
5885,5886,61,Canada,iOS,623.9702592295774,61,0,147.97759117045246,98,1,637.8482956673363,46,3,447.3342991932746,100,4,285.86968037872424,28,2,660.3491061852505,44,1,520.8339660391983,18,5,427.01288482200715,76,0,770.4743498505111,87,5,607.1438189148406,68,0,191.95599375008752,26,2,797.1074128094684,56,3,1
5886,5887,20,Canada,iOS,577.2357860009847,94,3,152.10071500451528,16,4,129.1786954690509,80,0,752.2506909203084,24,2,397.6940766876671,29,2,237.94700023999832,24,2,815.2769704155379,97,3,667.756888867531,98,2,95.57980711166309,58,5,198.15849569522055,60,5,437.2781438571731,75,0,464.300881650959,85,5,1
5887,5888,23,US,iOS,214.3897364565578,69,5,838.5283679939967,22,2,599.6217826758625,29,0,656.3019978027737,16,4,185.6244464668875,49,4,154.24957065606463,24,1,682.435974797301,59,1,453.49926518659447,52,5,264.08919390798167,98,4,629.163228883425,84,0,134.4532274448237,70,2,747.4551742248781,21,5,1
5888,5889,20,Canada,iOS,377.38494340957664,16,5,676.882278651621,31,2,562.7373715857668,40,4,770.7476982416448,92,3,793.8999386429704,39,4,750.0105221487653,92,0,820.3088417676795,41,3,854.4876453414053,85,3,820.3807648832244,97,5,399.55742296256307,19,0,86.25328024717703,52,3,410.6436447296041,76,1,1
5889,5890,48,US,Android,554.8238446181781,29,0,409.9478674448589,102,2,816.7055712715397,27,2,422.3061423537402,70,0,734.7279230243382,50,2,235.14958771942827,62,0,757.9853194887856,61,5,848.2245656739258,23,3,113.23357869975854,92,4,611.5120036841912,69,0,801.9715005567857,58,0,528.5880282027304,85,5,1
5890,5891,20,Canada,Android,619.1961869943551,22,0,503.72768697653,60,3,133.80022143841427,81,0,458.1209899520828,95,3,472.9464859189262,68,2,854.03001624888,18,2,466.9727274372016,100,3,420.93766857624064,89,4,563.8752252459499,74,2,315.17651752326356,92,5,211.73048404761826,94,5,379.20487591354504,25,1,1
5891,5892,20,US,Android,412.815887087743,71,3,475.6614034700679,105,4,786.5668366710885,23,2,319.81410271083746,24,1,378.57738584205225,71,4,275.29077139042636,23,0,625.8532492998122,15,5,712.4469685510459,24,0,859.303329170656,42,5,739.0405409892063,30,3,156.158979531338,44,2,223.05353635556557,86,1,1
5892,5893,53,US,iOS,724.1393584422092,35,4,453.26925334050566,83,1,521.0962498417265,32,5,604.0260636014976,90,4,220.51125255773835,76,1,582.6746635968393,48,2,539.1814071088697,56,0,791.992458202077,37,0,305.07127222354444,33,1,214.2408628801903,64,5,121.2461587381197,29,1,712.5164043863466,87,0,1
5893,5894,37,US,iOS,333.01247140727685,39,0,488.3130815197561,99,3,535.808852065361,33,0,698.39506631834,26,5,354.78359991489896,46,1,747.1477766442057,87,1,711.3303071321608,49,0,574.9819452852048,79,0,573.7932295395402,21,2,197.77867985372256,94,4,845.3789158141701,56,0,152.66390722556793,40,1,1
5894,5895,41,Canada,iOS,281.7439177709359,46,3,473.9889881029233,61,0,115.18927749444418,111,5,572.794962147746,33,1,517.7843931001552,94,5,860.2589966204349,98,1,790.0832870749811,65,0,537.0215516404403,60,4,468.6648960983112,29,1,555.4794302413509,18,0,380.54720323448396,94,0,342.9828576786197,38,5,1
